transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit,card_tx_count,card_total_amount,card_avg_amount,fraud_risk_score
T0019756,C002155,2026-01-10 16:27:00,gaming,card_present,DE,11.53,,False,False,False,False,22,1387.01,63.04590909090909,7.965255452352106e-08
T0013488,C000022,2026-01-10 16:27:01,fashion,card_not_present,CA,38.95,,False,False,False,False,15,1310.97,87.398,2.7341908362317037e-05
T0000457,C000371,2026-01-10 16:27:02,gaming,card_present,FR,15.16,,False,False,False,False,12,996.89,83.07416666666667,4.1884624942929527e-10
T0039501,C001160,2026-01-10 16:27:03,digital_content,card_not_present,FR,43.33,,False,False,False,False,50,3139.57,62.7914,0.9982401238011352
T0007327,C000616,2026-01-10 16:27:04,marketplace,card_not_present,GB,42.29,,False,False,False,False,19,1839.82,96.83263157894737,0.00047445362822440675
T0042308,C000582,2026-01-10 16:27:04,digital_content,card_not_present,BR,8.98,,False,False,False,False,26,1911.77,73.52961538461538,0.01262864967891635
T0012590,C000330,2026-01-10 16:27:04,travel,card_present,US,127.3,,False,False,False,False,14,1148.02,82.00142857142858,2.3719700857525225e-09
T0037005,C001760,2026-01-10 16:27:06,digital_content,card_not_present,US,14.13,,False,False,False,False,21,1157.8799999999999,55.13714285714285,0.0011284468697989772
T0005111,C001373,2026-01-10 16:27:12,gaming,card_present,CA,18.69,,False,False,False,False,18,862.13,47.89611111111111,1.479426561300079e-08
T0017632,C000784,2026-01-10 16:27:12,electronics,card_not_present,CA,97.78,,False,False,False,False,14,1242.7,88.76428571428572,4.4883680581429264e-05
T0013828,C001850,2026-01-10 16:27:15,fashion,card_not_present,FR,70.22,,False,False,False,False,50,4978.08,99.5616,0.9959915151328765
T0029239,C001257,2026-01-10 16:27:17,fashion,card_present,IN,48.17,,False,False,False,False,21,1099.95,52.37857142857143,7.663700374623436e-09
T0037512,C001609,2026-01-10 16:27:19,fuel,card_present,IN,33.49,,False,False,False,False,21,2388.0,113.71428571428571,2.1158019745209094e-08
T0004964,C000588,2026-01-10 16:27:20,marketplace,card_not_present,IN,62.81,,False,False,False,False,22,1663.42,75.61,0.00044447440564487163
T0031000,C000391,2026-01-10 16:27:23,travel,card_present,GB,461.98,,False,False,False,False,18,2472.84,137.38,7.370985477580967e-08
T0040002,C001852,2026-01-10 16:27:24,fuel,card_not_present,GB,26.07,,False,False,False,False,12,770.38,64.19833333333334,2.6468908775656217e-05
T0049693,C000214,2026-01-10 16:27:24,fashion,card_not_present,BR,273.79,,False,False,False,False,13,1309.84,100.75692307692307,1.7649739387794812e-05
T0005292,C002205,2026-01-10 16:27:25,digital_content,card_present,GB,16.7,,False,False,False,False,21,1054.41,50.21,1.3054875802677684e-07
T0000399,C000702,2026-01-10 16:27:25,marketplace,card_present,US,57.85,,False,False,False,False,21,1703.02,81.09619047619047,5.010722168891016e-08
T0041738,C000692,2026-01-10 16:27:27,electronics,card_present,US,140.88,,False,False,False,False,21,1485.54,70.74,6.215468607881026e-08
T0032607,C000188,2026-01-10 16:27:28,fashion,card_not_present,FR,73.91,,False,False,False,False,20,1794.69,89.7345,0.00016767126084307865
T0014863,C001438,2026-01-10 16:27:31,electronics,card_not_present,FR,103.86,,False,False,False,False,19,1397.7,73.56315789473685,0.00025974692075605895
T0036219,C001601,2026-01-10 16:27:31,grocery,card_not_present,US,19.21,,False,False,False,False,22,1139.49,51.795,0.0021567273483754324
T0032487,C000303,2026-01-10 16:27:35,fashion,card_not_present,GB,59.72,,False,False,False,False,21,980.9300000000001,46.710952380952385,0.0005940179564011882
T0025899,C001097,2026-01-10 16:27:35,electronics,card_not_present,DE,228.76,,False,False,False,False,13,1083.25,83.32692307692308,4.231262238122432e-05
T0044379,C002454,2026-01-10 16:27:36,grocery,card_present,IN,26.95,,False,False,False,False,23,11695.650000000001,508.5065217391305,6.475029340651615e-08
T0019850,C000240,2026-01-10 16:27:36,digital_content,card_present,BR,28.4,,False,False,False,False,22,1757.56,79.88909090909091,1.4045997702876103e-07
T0031825,C002161,2026-01-10 16:27:37,fashion,card_present,DE,46.37,,False,False,False,False,23,1542.42,67.06173913043479,7.331554883875363e-08
T0020296,C000141,2026-01-10 16:27:41,gaming,card_not_present,US,28.14,,False,False,False,False,22,1680.1299999999999,76.36954545454545,0.0009051985358961997
T0042811,C000998,2026-01-10 16:27:42,fuel,card_not_present,US,25.43,,False,False,False,False,15,622.4,41.49333333333333,6.637286592037071e-05
T0044126,C000954,2026-01-10 16:27:42,digital_content,card_not_present,DE,37.06,,False,False,False,False,25,3274.29,130.9716,0.010773099395893104
T0013171,C001858,2026-01-10 16:27:44,grocery,card_not_present,GB,41.62,,False,False,False,False,19,1735.1699999999998,91.32473684210525,0.0009481870444585136
T0043930,C001420,2026-01-10 16:27:46,fashion,card_present,GB,27.17,,False,False,False,False,25,1203.09,48.123599999999996,2.106197382112347e-07
T0048405,C001945,2026-01-10 16:27:53,gaming,card_not_present,FR,22.22,,False,False,False,False,19,902.12,47.48,0.00018709156934584864
T0028757,C000348,2026-01-10 16:27:53,gaming,card_not_present,IN,12.66,,False,False,False,False,19,1333.8200000000002,70.20105263157896,7.734627939735963e-05
T0024963,C002407,2026-01-10 16:27:53,fashion,card_not_present,US,46.74,,False,False,False,False,21,2402.03,114.38238095238096,0.00029714069238646564
T0026664,C001128,2026-01-10 16:27:54,digital_content,card_not_present,GB,14.96,,False,False,False,False,25,2562.2,102.488,0.01215429385845916
T0012981,C000909,2026-01-10 16:27:54,travel,card_present,IN,270.44,,False,False,False,False,22,1108.55,50.38863636363636,6.043251865718787e-08
T0006118,C000539,2026-01-10 16:27:55,grocery,card_not_present,GB,50.56,,False,False,False,False,23,1758.01,76.43521739130435,0.006448057335859279
T0035851,C002294,2026-01-10 16:27:57,marketplace,card_not_present,BR,54.88,,False,False,False,False,15,738.4399999999999,49.22933333333333,6.185672123163245e-05
T0034523,C001261,2026-01-10 16:27:59,electronics,card_present,BR,187.15,,False,False,False,False,19,1551.42,81.65368421052632,3.321177437210485e-08
T0010699,C001909,2026-01-10 16:28:01,gaming,card_present,US,19.86,,False,False,False,False,19,1223.48,64.39368421052632,1.478031896469218e-08
T0046700,C000596,2026-01-10 16:28:02,travel,card_not_present,DE,44.26,,False,False,False,False,18,700.61,38.92277777777778,0.0002760677571281937
T0038936,C002417,2026-01-10 16:28:05,digital_content,card_present,FR,40.87,,False,False,False,False,23,12640.249999999998,549.5760869565216,1.240221721200421e-07
T0049196,C001826,2026-01-10 16:28:06,marketplace,card_not_present,CA,67.25,,False,False,False,False,20,1313.37,65.6685,0.0007726662403463291
T0011165,C001487,2026-01-10 16:28:06,fuel,card_present,DE,30.59,,False,False,False,False,22,2477.35,112.60681818181818,1.3308636280105192e-07
T0015318,C000356,2026-01-10 16:28:08,grocery,card_not_present,DE,40.3,,False,False,False,False,21,1440.76,68.60761904761905,0.0020214958042524146
T0048841,C002215,2026-01-10 16:28:08,electronics,card_not_present,CA,108.53,,False,False,False,False,31,2083.59,67.2125806451613,0.11315607057204516
T0005045,C002021,2026-01-10 16:28:11,travel,card_not_present,BR,503.63,,False,False,False,False,34,3602.32,105.95058823529412,0.6673695750441858
T0012965,C002479,2026-01-10 16:28:12,travel,card_present,GB,251.53,,False,False,False,False,24,1643.28,68.47,6.759804081929551e-07
T0018601,C000733,2026-01-10 16:28:13,electronics,card_not_present,FR,265.09,,False,False,False,False,23,2349.94,102.1713043478261,0.0028653793862796614
T0043849,C000442,2026-01-10 16:28:14,gaming,card_not_present,GB,5.86,,False,False,False,False,22,2206.0,100.27272727272727,0.001415282575267575
T0016969,C000942,2026-01-10 16:28:14,fashion,card_not_present,FR,42.75,,False,False,False,False,24,1800.2,75.00833333333334,0.0009848976608737028
T0038135,C002086,2026-01-10 16:28:15,fashion,card_present,US,117.29,,False,False,False,False,18,10531.55,585.0861111111111,1.5446099762038486e-09
T0045192,C000479,2026-01-10 16:28:18,fuel,card_not_present,CA,25.2,,False,False,False,False,15,1250.76,83.384,8.418111014000696e-05
T0014934,C000532,2026-01-10 16:28:19,electronics,card_not_present,GB,75.02,,False,False,False,False,22,1290.94,58.67909090909091,0.002082898540881535
T0021920,C002470,2026-01-10 16:28:26,digital_content,card_present,GB,49.45,,False,False,False,False,18,1149.56,63.864444444444445,3.6351692583015796e-08
T0021697,C001915,2026-01-10 16:28:27,marketplace,card_present,FR,128.72,,False,False,False,False,18,1114.95,61.94166666666667,1.328312358626e-08
T0030877,C001247,2026-01-10 16:28:28,fuel,card_present,US,36.63,,False,False,False,False,19,1221.62,64.29578947368421,2.5723187749813677e-08
T0047304,C001451,2026-01-10 16:28:31,grocery,card_not_present,GB,23.15,,False,False,False,False,19,1209.78,63.67263157894737,0.0009489113636795341
T0034008,C002392,2026-01-10 16:28:35,gaming,card_present,GB,17.26,,False,False,False,False,24,1358.2,56.59166666666667,2.509491764462612e-07
T0019477,C000842,2026-01-10 16:28:36,travel,card_present,DE,211.78,,False,False,False,False,20,1447.92,72.396,7.489951288599338e-08
T0029091,C002490,2026-01-10 16:28:36,gaming,card_not_present,DE,38.6,,False,False,False,False,46,3099.94,67.39,0.9879784020871236
T0047766,C000332,2026-01-10 16:28:38,electronics,card_present,FR,300.21,,False,False,False,False,21,2340.93,111.47285714285714,8.13079146934297e-08
T0033984,C000796,2026-01-10 16:28:44,travel,card_present,US,184.36,,False,False,False,False,17,1028.81,60.518235294117645,1.2620640473401548e-08
T0000310,C000272,2026-01-10 16:28:46,digital_content,card_present,IN,10.91,,False,False,False,False,22,1536.92,69.86,4.065538569489977e-08
T0026268,C001287,2026-01-10 16:28:48,fuel,card_not_present,US,42.38,,False,False,False,False,15,1051.09,70.07266666666666,6.240475160901493e-05
T0004492,C000493,2026-01-10 16:28:49,fashion,card_not_present,US,98.82,,False,False,False,False,22,2125.56,96.61636363636363,0.0005877838177772315
T0026279,C001608,2026-01-10 16:28:49,digital_content,card_not_present,FR,24.93,,False,False,False,False,22,1606.8600000000001,73.03909090909092,0.001435310172249399
T0004500,C000864,2026-01-10 16:28:49,marketplace,card_present,BR,82.24,,False,False,False,False,13,1126.0900000000001,86.6223076923077,1.494311667590376e-09
T0037106,C000405,2026-01-10 16:28:52,fashion,card_not_present,FR,25.54,,False,False,False,False,18,963.4300000000001,53.52388888888889,6.122980241912773e-05
T0020928,C001763,2026-01-10 16:28:52,grocery,card_present,GB,78.52,,False,False,False,False,51,3413.57,66.93274509803922,0.15440118767983407
T0039970,C001605,2026-01-10 16:28:54,marketplace,card_present,FR,125.65,,False,False,False,False,24,1873.81,78.07541666666667,2.0391670040151591e-07
T0013946,C000622,2026-01-10 16:28:55,electronics,card_present,US,141.97,,False,False,False,False,21,1773.43,84.44904761904762,6.116809699442633e-08
T0010045,C001338,2026-01-10 16:28:56,electronics,card_not_present,FR,131.84,,False,False,False,False,18,1268.6499999999999,70.48055555555555,0.0001820991311329346
T0018545,C002316,2026-01-10 16:28:57,grocery,card_not_present,US,30.94,,False,False,False,False,19,1310.7,68.98421052631579,0.0005562121003914289
T0016592,C001038,2026-01-10 16:28:58,digital_content,card_present,FR,7.27,,False,False,False,False,24,2073.52,86.39666666666666,2.2337273201114339e-07
T0002383,C002295,2026-01-10 16:29:00,travel,card_present,FR,114.66,,False,False,False,False,17,1627.71,95.74764705882353,6.955541002143685e-09
T0026859,C000976,2026-01-10 16:29:03,travel,card_not_present,CA,47.15,,False,False,False,False,21,998.7,47.55714285714286,0.0011362312881922755
T0004638,C001241,2026-01-10 16:29:04,fashion,card_present,US,83.51,,False,False,False,False,21,1810.74,86.22571428571429,2.3132529650486008e-08
T0005118,C001160,2026-01-10 16:29:06,travel,card_present,IN,72.01,,False,False,False,False,50,3139.57,62.7914,0.010751107653077114
T0009343,C001123,2026-01-10 16:29:06,gaming,card_not_present,CA,33.06,,False,False,False,False,19,1809.3700000000001,95.23,0.00033227189906395163
T0003204,C000351,2026-01-10 16:29:14,gaming,card_not_present,CA,31.62,,False,False,False,False,30,7610.14,253.67133333333334,0.08477795086093431
T0013857,C000271,2026-01-10 16:29:14,fuel,card_present,BR,25.4,,False,False,False,False,26,1522.45,58.55576923076923,7.12761337376991e-07
T0030430,C000687,2026-01-10 16:29:17,marketplace,card_not_present,DE,72.86,,False,False,False,False,20,1398.48,69.924,0.0007224843029429161
T0013075,C002365,2026-01-10 16:29:18,electronics,card_not_present,CA,80.51,,False,False,False,False,14,602.35,43.025,5.23938111330176e-05
T0020582,C000764,2026-01-10 16:29:19,fashion,card_present,US,57.46,,False,False,False,False,17,1108.05,65.17941176470588,3.4742366145291267e-09
T0006354,C002168,2026-01-10 16:29:20,digital_content,card_not_present,CA,44.38,,False,False,False,False,25,2209.9,88.396,0.011738174589719002
T0047828,C000930,2026-01-10 16:29:20,travel,card_present,BR,160.78,,False,False,False,False,18,1292.56,71.80888888888889,2.0808908026003278e-08
T0006627,C001965,2026-01-10 16:29:22,travel,card_present,GB,113.05,,False,False,False,False,16,1512.43,94.526875,9.473763183923629e-09
T0033454,C002288,2026-01-10 16:29:24,travel,card_not_present,DE,84.47,,False,False,False,False,16,1822.48,113.905,9.812606574217161e-05
T0005953,C000486,2026-01-10 16:29:26,electronics,card_present,FR,87.04,,False,False,False,False,15,791.72,52.781333333333336,2.76001266873301e-09
T0002976,C001173,2026-01-10 16:29:26,gaming,card_present,BR,42.03,,False,False,False,False,30,1559.69,51.98966666666667,2.799140302428964e-06
T0049246,C000585,2026-01-10 16:29:26,travel,card_present,BR,90.16,,False,False,False,False,21,1842.35,87.73095238095237,6.335948109898733e-08
T0020425,C002165,2026-01-10 16:29:27,grocery,card_present,BR,39.78,,False,False,False,False,20,1368.41,68.4205,7.007667878303119e-08
T0038171,C000989,2026-01-10 16:29:28,grocery,card_not_present,FR,30.42,,False,False,False,False,18,1130.0,62.77777777777778,0.0002823779969205758
T0011277,C001226,2026-01-10 16:29:28,electronics,card_present,IN,135.12,,False,False,False,False,23,1449.32,63.01391304347826,5.495568919415223e-08
T0031416,C002441,2026-01-10 16:29:29,grocery,card_not_present,FR,35.36,,False,False,False,False,17,1486.95,87.46764705882353,0.00016757603292199175
T0029032,C001519,2026-01-10 16:29:30,fashion,card_present,US,64.96,,False,False,False,False,25,1643.83,65.75319999999999,1.399352257919428e-07
T0020523,C000278,2026-01-10 16:29:31,electronics,card_present,US,118.67,,False,False,False,False,22,1484.72,67.48727272727272,9.145346639496008e-08
T0021017,C000890,2026-01-10 16:29:37,gaming,card_not_present,DE,23.82,,False,False,False,False,12,995.26,82.93833333333333,1.165430361623392e-05
T0001887,C001627,2026-01-10 16:29:37,electronics,card_present,IN,58.42,,False,False,False,False,20,1588.08,79.404,1.0299802679521292e-08
T0019074,C002144,2026-01-10 16:29:39,gaming,card_present,US,15.92,,False,False,False,False,27,3173.24,117.5274074074074,6.124432573283022e-07
T0029768,C000267,2026-01-10 16:29:39,travel,card_not_present,GB,58.06,,False,False,False,False,24,1201.5,50.0625,0.005187242261122557
T0010184,C001898,2026-01-10 16:29:40,fashion,card_present,IN,14.77,,False,False,False,False,13,681.01,52.385384615384616,1.8221745303617417e-10
T0011583,C000291,2026-01-10 16:29:44,fuel,card_present,BR,46.75,,False,False,False,False,16,897.53,56.095625,8.150673264426113e-09
T0046363,C000328,2026-01-10 16:29:45,travel,card_not_present,DE,34.26,,False,False,False,False,27,2137.64,79.17185185185184,0.01540037039612097
T0045237,C001380,2026-01-10 16:29:46,marketplace,card_not_present,IN,72.84,,False,False,False,False,13,1152.58,88.66,6.642486141112648e-06
T0031322,C002419,2026-01-10 16:29:47,travel,card_present,BR,184.29,,False,False,False,False,22,1689.98,76.81727272727272,1.4262462925163255e-07
T0046811,C001411,2026-01-10 16:29:48,electronics,card_present,FR,257.35,,False,False,False,False,20,2140.67,107.0335,4.362139335095703e-08
T0045139,C000238,2026-01-10 16:29:49,marketplace,card_not_present,US,104.75,,False,False,False,False,27,1380.58,51.13259259259259,0.013970484840630345
T0010501,C000232,2026-01-10 16:29:49,fashion,card_not_present,US,125.57,,False,False,False,False,21,1054.2,50.2,0.00043034813121076257
T0028564,C000451,2026-01-10 16:29:53,fashion,card_not_present,CA,88.93,,False,False,False,False,24,1534.83,63.951249999999995,0.0022181958093017854
T0019789,C000859,2026-01-10 16:29:53,travel,card_not_present,IN,98.39,,False,False,False,False,27,2894.69,107.21074074074075,0.0051638187570859735
T0034801,C000534,2026-01-10 16:29:54,marketplace,card_not_present,CA,115.95,,False,False,False,False,13,792.35,60.95,3.7880528908916484e-05
T0034558,C000844,2026-01-10 16:29:54,marketplace,card_present,FR,50.13,,False,False,False,False,14,502.9,35.92142857142857,1.8290336715996658e-09
T0029609,C001706,2026-01-10 16:29:57,travel,card_present,GB,248.53,,False,False,False,False,20,1168.3799999999999,58.419,1.0821478432480363e-07
T0032033,C001780,2026-01-10 16:29:57,gaming,card_present,BR,27.54,,False,False,False,False,20,5977.709999999999,298.8855,1.7969097718765757e-08
T0010346,C002094,2026-01-10 16:29:59,fashion,card_not_present,DE,43.99,,False,False,False,False,21,1609.7,76.65238095238095,0.0004355224466539169
T0032818,C001909,2026-01-10 16:30:00,digital_content,card_not_present,US,11.19,,False,False,False,False,19,1223.48,64.39368421052632,0.00044097165869436285
T0012253,C001272,2026-01-10 16:30:01,grocery,card_not_present,DE,32.89,,False,False,False,False,24,1913.45,79.72708333333334,0.007784588747741148
T0004090,C002453,2026-01-10 16:30:01,fuel,card_not_present,BR,61.78,,False,False,False,False,20,2201.12,110.056,0.0007264632176335843
T0031227,C001745,2026-01-10 16:30:02,fashion,card_present,FR,75.97,,False,False,False,False,21,2182.41,103.9242857142857,1.7382722249220322e-08
T0010417,C000388,2026-01-10 16:30:02,fuel,card_not_present,BR,53.1,,False,False,False,False,17,2184.6099999999997,128.5064705882353,0.0001573269119309128
T0014103,C000829,2026-01-10 16:30:03,digital_content,card_present,US,31.84,,False,False,False,False,20,1606.83,80.3415,4.776986332616898e-08
T0019973,C001544,2026-01-10 16:30:06,electronics,card_present,FR,157.73,,False,False,False,False,23,2200.05,95.65434782608696,1.2967625416837612e-07
T0047436,C002244,2026-01-10 16:30:07,digital_content,card_not_present,DE,14.85,,False,False,False,False,19,1893.46,99.65578947368421,0.0005755756202727694
T0022091,C001397,2026-01-10 16:30:09,grocery,card_not_present,BR,26.45,,False,False,False,False,20,2227.71,111.38550000000001,0.0009372954780271539
T0003847,C001930,2026-01-10 16:30:09,gaming,card_present,BR,17.17,,False,False,False,False,17,1465.78,86.22235294117647,6.383487791578799e-09
T0041688,C001645,2026-01-10 16:30:09,electronics,card_not_present,CA,127.69,,False,False,False,False,18,10346.95,574.8305555555556,8.180386065856257e-05
T0021904,C002346,2026-01-10 16:30:13,fashion,card_present,US,70.7,,False,False,False,False,20,1390.55,69.5275,1.4290806033322926e-08
T0018184,C001354,2026-01-10 16:30:14,electronics,card_present,FR,387.19,,False,False,False,False,13,1620.97,124.69,2.2127307174749757e-09
T0008174,C001349,2026-01-10 16:30:15,electronics,card_not_present,BR,69.31,,False,False,False,False,24,3437.03,143.20958333333334,0.003417509364267978
T0002422,C001895,2026-01-10 16:30:16,fashion,card_present,IN,75.82,,False,False,False,False,21,2135.2,101.67619047619047,7.865889654412621e-09
T0040558,C000279,2026-01-10 16:30:19,travel,card_not_present,CA,178.45,,False,False,False,False,22,1558.92,70.86,0.002762387808245515
T0035144,C000445,2026-01-10 16:30:19,digital_content,card_present,US,17.51,,False,False,False,False,21,1386.45,66.02142857142857,7.387429462406085e-08
T0033366,C000890,2026-01-10 16:30:20,electronics,card_not_present,US,76.21,,False,False,False,False,12,995.26,82.93833333333333,1.1082406101483272e-05
T0023983,C001705,2026-01-10 16:30:21,travel,card_not_present,DE,31.7,,False,False,False,False,23,1093.6200000000001,47.54869565217392,0.002444952241293773
T0045945,C002092,2026-01-10 16:30:21,marketplace,card_not_present,CA,63.95,,False,False,False,False,23,6405.25,278.4891304347826,0.002706643827922508
T0032284,C000915,2026-01-10 16:30:23,fashion,card_present,GB,67.39,,False,False,False,False,16,1536.31,96.019375,3.5060706705343255e-09
T0007974,C000551,2026-01-10 16:30:24,marketplace,card_not_present,FR,38.8,,False,False,False,False,17,1867.2199999999998,109.83647058823529,7.963223038572723e-05
T0022833,C001603,2026-01-10 16:30:24,digital_content,card_not_present,CA,53.02,,False,False,False,False,20,1817.56,90.878,0.0011639288542675118
T0024635,C001907,2026-01-10 16:30:27,travel,card_present,FR,205.74,,False,False,False,False,22,2587.49,117.61318181818181,9.982246784027621e-08
T0002820,C001770,2026-01-10 16:30:29,travel,card_present,BR,188.92,,False,False,False,False,16,1392.79,87.049375,8.614229354028169e-09
T0008637,C000051,2026-01-10 16:30:29,digital_content,card_not_present,GB,61.48,,False,False,False,False,16,1098.01,68.625625,0.00022697548873668193
T0000646,C000821,2026-01-10 16:30:31,travel,card_not_present,US,32.16,,False,False,False,False,21,1747.5,83.21428571428571,0.0006753003737054401
T0037771,C002327,2026-01-10 16:30:31,fashion,card_not_present,DE,49.62,,False,False,False,False,16,1277.42,79.83875,4.315277271678376e-05
T0009752,C001387,2026-01-10 16:30:32,electronics,card_present,US,443.23,,False,False,False,False,23,2041.68,88.76869565217392,4.4930626788879485e-07
T0000323,C001537,2026-01-10 16:30:42,fashion,card_present,IN,76.54,,False,False,False,False,25,2456.33,98.25319999999999,5.278950528761109e-08
T0010130,C002305,2026-01-10 16:30:43,fuel,card_not_present,IN,33.32,,False,False,False,False,29,4111.64,141.78068965517244,0.015887894333631948
T0044432,C001659,2026-01-10 16:30:45,digital_content,card_not_present,DE,65.3,,False,False,False,False,20,1153.61,57.680499999999995,0.0011968944418852747
T0000072,C000474,2026-01-10 16:30:50,electronics,card_present,GB,183.68,,False,False,False,False,22,1594.77,72.48954545454545,1.981931336934974e-07
T0031145,C002190,2026-01-10 16:30:53,travel,card_present,IN,329.09,,False,False,False,False,17,1462.1,86.00588235294117,6.898945664677982e-09
T0045905,C001168,2026-01-10 16:30:55,grocery,card_present,IN,29.14,,False,False,False,False,15,1121.53,74.76866666666666,2.0064285411434227e-09
T0048791,C000753,2026-01-10 16:31:02,grocery,card_present,US,26.8,,False,False,False,False,26,2106.43,81.01653846153846,9.134152841973643e-07
T0025158,C000697,2026-01-10 16:31:03,digital_content,card_not_present,GB,31.82,,False,False,False,False,18,1615.9099999999999,89.77277777777778,0.00048319894079242455
T0028957,C002114,2026-01-10 16:31:04,gaming,card_not_present,IN,13.87,,False,False,False,False,24,5677.950000000001,236.58125000000004,0.000771892439428548
T0015803,C001757,2026-01-10 16:31:04,electronics,card_not_present,US,152.62,,False,False,False,False,17,1649.08,97.00470588235294,0.00014293336589047992
T0049454,C000480,2026-01-10 16:31:11,electronics,card_present,US,96.21,,False,False,False,False,16,1048.96,65.56,5.3961672078187696e-09
T0046456,C000744,2026-01-10 16:31:13,gaming,card_present,DE,50.26,,False,False,False,False,16,1002.64,62.665,5.868679457613177e-09
T0013315,C001963,2026-01-10 16:31:13,fuel,card_not_present,GB,26.02,,False,False,False,False,19,1029.75,54.19736842105263,0.0006693169570634525
T0001053,C001255,2026-01-10 16:31:15,digital_content,card_not_present,GB,9.99,,False,False,False,False,20,1893.28,94.664,0.0011342914523706483
T0046201,C002483,2026-01-10 16:31:16,digital_content,card_not_present,FR,7.34,,False,False,False,False,23,2413.07,104.91608695652175,0.0021057580671241067
T0014544,C002296,2026-01-10 16:31:17,fashion,card_not_present,DE,34.91,,False,False,False,False,20,2453.34,122.667,0.00024291406488613563
T0044832,C001872,2026-01-10 16:31:17,marketplace,card_present,GB,102.03,,False,False,False,False,21,2718.91,129.47190476190477,9.454834449434289e-08
T0017332,C001642,2026-01-10 16:31:21,fashion,card_not_present,IN,47.09,,False,False,False,False,26,2228.31,85.70423076923076,0.0011504593603086214
T0030359,C000516,2026-01-10 16:31:22,electronics,card_present,DE,366.42,,False,False,False,False,16,1755.17,109.698125,1.6578501393497665e-08
T0038590,C000397,2026-01-10 16:31:23,fashion,card_not_present,GB,45.23,,False,False,False,False,20,1148.96,57.448,0.00035267314806938126
T0017372,C000319,2026-01-10 16:31:24,gaming,card_present,US,11.69,,False,False,False,False,29,3741.63,129.02172413793105,1.627732079235639e-06
T0033409,C002297,2026-01-10 16:31:26,gaming,card_not_present,GB,51.93,,False,False,False,False,27,2597.47,96.20259259259258,0.017512311925584334
T0019585,C000725,2026-01-10 16:31:29,grocery,card_not_present,GB,27.77,,False,False,False,False,30,7388.139999999999,246.2713333333333,0.19729648683747877
T0026101,C000155,2026-01-10 16:31:30,grocery,card_not_present,DE,58.93,,False,False,False,False,21,13340.220000000001,635.2485714285715,0.0009516992713975889
T0021623,C001087,2026-01-10 16:31:31,fuel,card_not_present,FR,51.26,,False,False,False,False,27,2325.05,86.11296296296297,0.012979382139360932
T0041404,C002431,2026-01-10 16:31:34,fashion,card_present,GB,46.39,,False,False,False,False,20,2238.17,111.9085,2.0952270313989288e-08
T0034313,C000793,2026-01-10 16:31:36,electronics,card_present,FR,236.23,,False,False,False,False,25,1656.87,66.2748,4.348209310500534e-07
T0036510,C002173,2026-01-10 16:31:37,fashion,card_present,US,205.55,,False,False,False,False,29,8892.02,306.6213793103448,2.4955711910012274e-06
T0007718,C001766,2026-01-10 16:31:38,gaming,card_not_present,US,36.37,,False,False,False,False,20,1445.0,72.25,0.0003716045774585095
T0029167,C001106,2026-01-10 16:31:39,fashion,card_not_present,DE,24.47,,False,False,False,False,13,968.2900000000001,74.48384615384616,1.0049157111642992e-05
T0002817,C001685,2026-01-10 16:31:41,fashion,card_present,US,101.32,,False,False,False,False,21,1349.95,64.28333333333333,2.5424697650869736e-08
T0031758,C001605,2026-01-10 16:31:42,marketplace,card_present,DE,73.15,,False,False,False,False,24,1873.81,78.07541666666667,3.0005435978886643e-07
T0000377,C001842,2026-01-10 16:31:43,fuel,card_present,DE,55.26,,False,False,False,False,19,1753.56,92.29263157894736,3.601494515253424e-08
T0043691,C000568,2026-01-10 16:31:44,gaming,card_not_present,IN,40.5,,False,False,False,False,14,831.6,59.4,8.956523716243822e-06
T0048462,C000062,2026-01-10 16:31:45,fuel,card_present,BR,37.29,,False,False,False,False,20,8245.34,412.267,2.4552646065343455e-08
T0018986,C002213,2026-01-10 16:31:45,grocery,card_present,BR,18.73,,False,False,False,False,22,2501.98,113.72636363636364,1.5623037334747046e-07
T0030159,C001754,2026-01-10 16:31:51,gaming,card_not_present,FR,24.46,,False,False,False,False,26,2950.7999999999997,113.49230769230768,0.004657118767497522
T0003872,C000257,2026-01-10 16:31:55,gaming,card_present,DE,33.31,,False,False,False,False,19,1277.6799999999998,67.24631578947367,2.1572949080452123e-08
T0045212,C001404,2026-01-10 16:31:55,fuel,card_present,BR,26.59,,False,False,False,False,19,1342.23,70.64368421052632,2.86653760900934e-08
T0012271,C002095,2026-01-10 16:31:56,digital_content,card_not_present,IN,8.97,,False,False,False,False,24,1893.85,78.91041666666666,0.0015430109630827932
T0048415,C000251,2026-01-10 16:31:58,gaming,card_not_present,BR,63.48,,False,False,False,False,19,1513.5,79.65789473684211,0.0002966578873407493
T0048838,C001511,2026-01-10 16:32:00,electronics,card_present,BR,312.78,,False,False,False,False,23,2114.69,91.94304347826088,3.320864503893108e-07
T0025139,C002469,2026-01-10 16:32:01,electronics,card_not_present,CA,193.56,,False,False,False,False,23,1884.5500000000002,81.93695652173913,0.004304695954004262
T0002042,C002232,2026-01-10 16:32:02,digital_content,card_present,FR,28.95,,False,False,False,False,24,1812.8799999999999,75.53666666666666,2.412218859897417e-07
T0017654,C001804,2026-01-10 16:32:03,fashion,card_not_present,GB,48.49,,False,False,False,False,46,12628.869999999999,274.54065217391303,0.9977851859891431
