transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit
T0019538,C001734,2026-01-10 19:52:08,gaming,card_not_present,BR,35.62,,False,False,False,False
T0004048,C000621,2026-01-10 19:52:10,gaming,card_not_present,BR,7.21,,False,False,False,False
T0003954,C001160,2026-01-10 19:52:10,marketplace,card_not_present,US,52.72,,False,False,False,False
T0033910,C001581,2026-01-10 19:52:12,marketplace,card_present,BR,76.42,,False,False,False,False
T0044655,C000162,2026-01-10 19:52:12,gaming,card_not_present,CA,12.58,,False,False,False,False
T0018140,C000868,2026-01-10 19:52:14,grocery,card_not_present,DE,18.29,,False,False,False,False
T0033582,C001612,2026-01-10 19:52:17,travel,card_not_present,DE,212.07,,False,False,False,False
T0042209,C002145,2026-01-10 19:52:23,grocery,card_present,GB,37.2,,False,False,False,False
T0012173,C001302,2026-01-10 19:52:26,marketplace,card_not_present,FR,86.88,,False,False,False,False
T0029108,C002032,2026-01-10 19:52:27,electronics,card_not_present,FR,61.22,,False,False,False,False
T0028506,C001771,2026-01-10 19:52:31,fashion,card_present,FR,113.65,,False,False,False,False
T0005993,C002062,2026-01-10 19:52:36,gaming,card_present,GB,62.28,,False,False,False,False
T0047618,C000200,2026-01-10 19:52:36,gaming,card_present,GB,27.6,,False,False,False,False
T0043207,C000670,2026-01-10 19:52:40,electronics,card_present,GB,223.88,,False,False,False,False
T0043201,C002232,2026-01-10 19:52:40,digital_content,card_present,CA,55.42,,False,False,False,False
T0031924,C001420,2026-01-10 19:52:41,fashion,card_present,BR,70.01,,False,False,False,False
T0015898,C000718,2026-01-10 19:52:42,electronics,card_not_present,CA,159.14,,False,False,False,False
T0043253,C001784,2026-01-10 19:52:43,gaming,card_present,FR,16.54,,False,False,False,False
T0008948,C000102,2026-01-10 19:52:44,fashion,card_present,BR,113.27,,False,False,False,False
T0012833,C000240,2026-01-10 19:52:44,grocery,card_present,GB,14.77,,False,False,False,False
T0011283,C000312,2026-01-10 19:52:49,electronics,card_not_present,FR,54.19,,False,False,False,False
T0048981,C002340,2026-01-10 19:52:49,fashion,card_present,IN,126.86,,False,False,False,False
T0014734,C000424,2026-01-10 19:52:51,digital_content,card_present,IN,33.74,,False,False,False,False
T0044640,C001559,2026-01-10 19:52:53,marketplace,card_present,CA,32.29,,False,False,False,False
T0005753,C000299,2026-01-10 19:52:56,travel,card_not_present,DE,246.77,,False,False,False,False
T0005871,C001968,2026-01-10 19:52:58,grocery,card_not_present,CA,29.94,,False,False,False,False
T0032568,C001178,2026-01-10 19:52:59,gaming,card_present,BR,13.27,,False,False,False,False
T0022232,C001246,2026-01-10 19:52:59,electronics,card_present,BR,524.35,,False,False,False,False
T0029935,C000374,2026-01-10 19:53:00,travel,card_not_present,CA,129.35,,False,False,False,False
T0034279,C002497,2026-01-10 19:53:03,fuel,card_present,DE,72.6,,False,False,False,False
T0022081,C001194,2026-01-10 19:53:04,grocery,card_present,DE,35.11,,False,False,False,False
T0023586,C001631,2026-01-10 19:53:05,electronics,card_not_present,GB,230.22,,False,False,False,False
T0005142,C000040,2026-01-10 19:53:06,fashion,card_not_present,FR,45.2,,False,False,False,False
T0024056,C001193,2026-01-10 19:53:08,fashion,card_not_present,DE,77.03,,False,False,False,False
T0031744,C002377,2026-01-10 19:53:14,fashion,card_not_present,IN,38.0,,False,False,False,False
T0003172,C002348,2026-01-10 19:53:14,electronics,card_not_present,FR,39.98,,False,False,False,False
T0020085,C000849,2026-01-10 19:53:15,marketplace,card_not_present,GB,65.05,,False,False,False,False
T0019422,C002034,2026-01-10 19:53:17,fashion,card_not_present,FR,74.56,,False,False,False,False
T0032740,C000694,2026-01-10 19:53:20,digital_content,card_present,FR,32.08,,False,False,False,False
T0027859,C000784,2026-01-10 19:53:21,travel,card_present,FR,226.64,,False,False,False,False
T0005040,C000538,2026-01-10 19:53:22,gaming,card_not_present,US,67.9,,False,False,False,False
T0009632,C000040,2026-01-10 19:53:24,marketplace,card_not_present,BR,72.03,,False,False,False,False
T0030748,C000818,2026-01-10 19:53:28,gaming,card_present,US,34.93,,False,False,False,False
T0047729,C001591,2026-01-10 19:53:29,fashion,card_not_present,CA,55.44,,False,False,False,False
T0000554,C000795,2026-01-10 19:53:30,digital_content,card_present,DE,20.99,,False,False,False,False
T0012664,C002395,2026-01-10 19:53:30,fuel,card_present,BR,56.33,,False,False,False,False
T0003310,C002360,2026-01-10 19:53:31,fuel,card_present,IN,69.8,,False,False,False,False
T0046287,C001918,2026-01-10 19:53:31,electronics,card_present,DE,157.14,,False,False,False,False
T0015181,C000096,2026-01-10 19:53:32,digital_content,card_present,DE,39.56,,False,False,False,False
T0014333,C000852,2026-01-10 19:53:33,fashion,card_not_present,FR,117.03,,False,False,False,False
T0021687,C001934,2026-01-10 19:53:36,fuel,card_present,CA,23.86,,False,False,False,False
T0041727,C002263,2026-01-10 19:53:36,gaming,card_present,DE,27.7,,False,False,False,False
T0006272,C001903,2026-01-10 19:53:36,marketplace,card_not_present,CA,40.91,,False,False,False,False
T0024523,C001529,2026-01-10 19:53:37,electronics,card_not_present,FR,283.36,,False,False,False,False
T0010911,C001540,2026-01-10 19:53:41,grocery,card_present,BR,31.95,,False,False,False,False
T0042575,C001311,2026-01-10 19:53:42,gaming,card_not_present,FR,11.27,,False,False,False,False
T0011517,C001079,2026-01-10 19:53:48,electronics,card_not_present,BR,90.7,,False,False,False,False
T0028382,C000147,2026-01-10 19:53:49,fashion,card_not_present,CA,107.1,,False,False,False,False
T0014560,C001850,2026-01-10 19:53:49,fuel,card_present,IN,38.02,,False,False,False,False
T0022962,C001560,2026-01-10 19:53:49,fashion,card_present,IN,157.82,,False,False,False,False
T0008172,C002309,2026-01-10 19:53:55,fuel,card_present,IN,37.75,,False,False,False,False
T0039541,C000842,2026-01-10 19:53:55,grocery,card_present,DE,30.59,,False,False,False,False
T0022542,C000798,2026-01-10 19:53:56,digital_content,card_present,GB,39.49,,False,False,False,False
T0027390,C000476,2026-01-10 19:53:59,travel,card_present,GB,166.48,,False,False,False,False
T0046917,C000671,2026-01-10 19:54:01,gaming,card_present,FR,15.92,,False,False,False,False
T0039761,C001903,2026-01-10 19:54:04,electronics,card_present,DE,67.63,,False,False,False,False
T0044658,C001701,2026-01-10 19:54:06,electronics,card_not_present,FR,557.8,,False,False,False,False
T0011265,C002433,2026-01-10 19:54:08,fuel,card_not_present,BR,27.2,,False,False,False,False
T0030119,C002289,2026-01-10 19:54:10,gaming,card_not_present,FR,33.22,,False,False,False,False
T0037935,C002022,2026-01-10 19:54:12,marketplace,card_present,DE,41.11,,False,False,False,False
T0007073,C001520,2026-01-10 19:54:14,electronics,card_present,FR,58.42,,False,False,False,False
T0026642,C000492,2026-01-10 19:54:17,marketplace,card_present,DE,78.48,,False,False,False,False
T0037547,C002318,2026-01-10 19:54:17,grocery,card_present,FR,21.39,,False,False,False,False
T0013949,C000736,2026-01-10 19:54:19,gaming,card_not_present,US,37.51,,False,False,False,False
T0041777,C002455,2026-01-10 19:54:20,fuel,card_not_present,US,41.21,,False,False,False,False
T0013124,C000882,2026-01-10 19:54:20,marketplace,card_present,GB,123.48,,False,False,False,False
T0013512,C000204,2026-01-10 19:54:21,travel,card_present,FR,193.47,,False,False,False,False
T0019736,C001966,2026-01-10 19:54:22,fuel,card_not_present,DE,28.36,,False,False,False,False
T0042342,C001082,2026-01-10 19:54:37,digital_content,card_present,GB,14.62,,False,False,False,False
T0047686,C001293,2026-01-10 19:54:42,grocery,card_present,GB,50.89,,False,False,False,False
T0009405,C001909,2026-01-10 19:54:46,electronics,card_not_present,GB,356.55,,False,False,False,False
T0008621,C000065,2026-01-10 19:54:49,marketplace,card_not_present,CA,98.84,,False,False,False,False
T0036806,C000255,2026-01-10 19:54:49,gaming,card_not_present,GB,70.35,,False,False,False,False
T0026313,C001175,2026-01-10 19:54:49,marketplace,card_present,GB,114.58,,False,False,False,False
T0031468,C001735,2026-01-10 19:54:50,fuel,card_not_present,DE,26.67,,False,False,False,False
T0013747,C000311,2026-01-10 19:54:50,gaming,card_present,BR,17.32,,False,False,False,False
T0015911,C002036,2026-01-10 19:54:51,gaming,card_not_present,BR,15.46,,False,False,False,False
T0025500,C000850,2026-01-10 19:54:54,fashion,card_not_present,CA,29.39,,False,False,False,False
T0029153,C000929,2026-01-10 19:54:55,fashion,card_present,IN,51.94,,False,False,False,False
T0004469,C002222,2026-01-10 19:55:02,fashion,card_present,GB,122.74,,False,False,False,False
T0015677,C000844,2026-01-10 19:55:02,digital_content,card_present,US,28.85,,False,False,False,False
T0022061,C000577,2026-01-10 19:55:04,fashion,card_present,BR,156.42,,False,False,False,False
T0020725,C002131,2026-01-10 19:55:04,gaming,card_present,FR,28.24,,False,False,False,False
T0008299,C000194,2026-01-10 19:55:04,electronics,card_not_present,US,66.05,,False,False,False,False
T0042014,C000723,2026-01-10 19:55:06,marketplace,card_not_present,CA,56.71,,False,False,False,False
T0023621,C001347,2026-01-10 19:55:09,fashion,card_not_present,BR,67.61,,False,False,False,False
T0010936,C000354,2026-01-10 19:55:10,gaming,card_not_present,IN,51.12,,False,False,False,False
T0011206,C002244,2026-01-10 19:55:11,electronics,card_not_present,GB,305.73,,False,False,False,False
T0010354,C000481,2026-01-10 19:55:13,fashion,card_present,DE,87.46,,False,False,False,False
T0030147,C002108,2026-01-10 19:55:15,fashion,card_not_present,FR,106.84,,False,False,False,False
T0003883,C001438,2026-01-10 19:55:17,grocery,card_not_present,US,27.48,,False,False,False,False
T0027448,C001870,2026-01-10 19:55:19,marketplace,card_not_present,CA,82.53,,False,False,False,False
T0010248,C001386,2026-01-10 19:55:19,digital_content,card_present,DE,20.75,,False,False,False,False
T0008533,C000800,2026-01-10 19:55:19,fuel,card_not_present,CA,26.18,,False,False,False,False
T0047615,C001773,2026-01-10 19:55:21,digital_content,card_not_present,DE,19.43,,False,False,False,False
T0039994,C001320,2026-01-10 19:55:28,grocery,card_not_present,IN,68.49,,False,False,False,False
T0033326,C000612,2026-01-10 19:55:30,electronics,card_present,CA,202.91,,False,False,False,False
T0027193,C002494,2026-01-10 19:55:30,fashion,card_present,GB,41.9,,False,False,False,False
T0032671,C002392,2026-01-10 19:55:33,gaming,card_present,IN,24.92,,False,False,False,False
T0003942,C000781,2026-01-10 19:55:34,fashion,card_present,FR,60.25,,False,False,False,False
T0013628,C000265,2026-01-10 19:55:36,electronics,card_not_present,US,412.23,,False,False,False,False
T0018290,C000125,2026-01-10 19:55:39,fashion,card_present,CA,99.47,,False,False,False,False
T0003688,C002353,2026-01-10 19:55:39,digital_content,card_present,BR,11.09,,False,False,False,False
T0047486,C001189,2026-01-10 19:55:41,grocery,card_not_present,DE,30.44,,False,False,False,False
T0040186,C001217,2026-01-10 19:55:41,grocery,card_present,DE,29.13,,False,False,False,False
T0049605,C000957,2026-01-10 19:55:46,grocery,card_not_present,BR,15.61,,False,False,False,False
T0030200,C000550,2026-01-10 19:55:46,electronics,card_present,BR,142.59,,False,False,False,False
T0026310,C002273,2026-01-10 19:55:47,gaming,card_present,DE,15.62,,False,False,False,False
T0008814,C002299,2026-01-10 19:55:49,travel,card_not_present,IN,203.45,,False,False,False,False
T0037737,C000090,2026-01-10 19:55:50,fashion,card_present,FR,38.62,,False,False,False,False
T0035415,C000347,2026-01-10 19:55:52,marketplace,card_not_present,DE,59.81,,False,False,False,False
T0045783,C001323,2026-01-10 19:55:52,marketplace,card_not_present,FR,112.35,,False,False,False,False
T0038677,C000338,2026-01-10 19:55:53,electronics,card_present,DE,90.57,,False,False,False,False
T0042340,C001341,2026-01-10 19:55:53,gaming,card_present,FR,53.23,,False,False,False,False
T0020476,C000443,2026-01-10 19:55:54,grocery,card_present,FR,37.25,,False,False,False,False
T0004377,C000792,2026-01-10 19:55:56,marketplace,card_present,GB,46.78,,False,False,False,False
T0002354,C001162,2026-01-10 19:55:59,fashion,card_not_present,US,60.56,,False,False,False,False
T0018065,C001154,2026-01-10 19:55:59,digital_content,card_not_present,GB,36.32,,False,False,False,False
T0005700,C000942,2026-01-10 19:56:01,travel,card_not_present,BR,315.49,,False,False,False,False
T0038049,C001254,2026-01-10 19:56:04,travel,card_not_present,IN,359.32,,False,False,False,False
T0007355,C002313,2026-01-10 19:56:04,electronics,card_present,FR,84.52,,False,False,False,False
T0034983,C002410,2026-01-10 19:56:09,marketplace,card_not_present,BR,35.85,,False,False,False,False
T0041289,C002100,2026-01-10 19:56:09,fuel,card_present,FR,27.83,,False,False,False,False
T0033797,C000344,2026-01-10 19:56:10,grocery,card_present,US,38.18,,False,False,False,False
T0003988,C000179,2026-01-10 19:56:10,gaming,card_not_present,US,27.05,,False,False,False,False
T0000675,C001555,2026-01-10 19:56:11,electronics,card_not_present,GB,262.97,,False,False,False,False
T0036079,C001625,2026-01-10 19:56:19,digital_content,card_not_present,US,22.05,,False,False,False,False
T0033167,C000273,2026-01-10 19:56:21,electronics,card_not_present,FR,205.67,,False,False,False,False
T0018843,C001198,2026-01-10 19:56:21,digital_content,card_not_present,GB,40.9,,False,False,False,False
T0003892,C002315,2026-01-10 19:56:22,fashion,card_not_present,DE,68.23,,False,False,False,False
T0045523,C000338,2026-01-10 19:56:23,grocery,card_present,CA,38.6,,False,False,False,False
T0045655,C000181,2026-01-10 19:56:23,electronics,card_not_present,IN,273.16,,False,False,False,False
T0044744,C000330,2026-01-10 19:56:25,electronics,card_present,IN,236.57,,False,False,False,False
T0028043,C000208,2026-01-10 19:56:26,marketplace,card_present,CA,40.95,,False,False,False,False
T0042545,C002220,2026-01-10 19:56:26,fuel,card_present,FR,50.63,,False,False,False,False
T0018817,C000966,2026-01-10 19:56:29,fashion,card_not_present,BR,43.76,,False,False,False,False
T0038225,C000382,2026-01-10 19:56:35,gaming,card_present,US,25.35,,False,False,False,False
T0043040,C002215,2026-01-10 19:56:35,gaming,card_not_present,BR,19.78,,False,False,False,False
T0024409,C000679,2026-01-10 19:56:36,fashion,card_not_present,IN,230.7,,False,False,False,False
T0026631,C000020,2026-01-10 19:56:39,electronics,card_present,BR,230.75,,False,False,False,False
T0023431,C002130,2026-01-10 19:56:40,fuel,card_present,IN,28.14,,False,False,False,False
T0001619,C000304,2026-01-10 19:56:43,fashion,card_present,DE,31.8,,False,False,False,False
T0034628,C002272,2026-01-10 19:56:44,gaming,card_not_present,US,71.82,,False,False,False,False
T0014929,C001435,2026-01-10 19:56:44,marketplace,card_present,FR,66.6,,False,False,False,False
T0033164,C002165,2026-01-10 19:56:49,grocery,card_not_present,BR,27.31,,False,False,False,False
T0010104,C001055,2026-01-10 19:56:51,grocery,card_not_present,DE,24.65,,False,False,False,False
T0027168,C001599,2026-01-10 19:56:53,electronics,card_not_present,US,538.27,,False,False,False,False
T0035719,C002207,2026-01-10 19:56:54,marketplace,card_not_present,FR,70.04,,False,False,False,False
T0011049,C000132,2026-01-10 19:56:59,electronics,card_present,IN,98.85,,False,False,False,False
T0039058,C001556,2026-01-10 19:57:06,fashion,card_present,US,19.41,,False,False,False,False
T0033871,C001437,2026-01-10 19:57:06,grocery,card_not_present,US,50.77,,False,False,False,False
T0035365,C002144,2026-01-10 19:57:09,gaming,card_not_present,BR,48.15,,False,False,False,False
T0011070,C002100,2026-01-10 19:57:09,marketplace,card_not_present,FR,121.66,,False,False,False,False
T0033574,C000859,2026-01-10 19:57:09,travel,card_present,US,490.43,,False,False,False,False
T0031388,C001970,2026-01-10 19:57:18,fuel,card_not_present,FR,23.93,,False,False,False,False
T0035112,C000150,2026-01-10 19:57:18,digital_content,card_not_present,IN,29.46,,False,False,False,False
T0014173,C000422,2026-01-10 19:57:18,grocery,card_not_present,IN,26.33,,False,False,False,False
T0013050,C000857,2026-01-10 19:57:24,digital_content,card_present,IN,65.04,,False,False,False,False
T0040152,C002468,2026-01-10 19:57:24,travel,card_not_present,US,320.92,,False,False,False,False
T0021879,C000413,2026-01-10 19:57:25,travel,card_not_present,DE,222.51,,False,False,False,False
T0025408,C001676,2026-01-10 19:57:27,fashion,card_not_present,BR,73.47,,False,False,False,False
T0039784,C001884,2026-01-10 19:57:32,gaming,card_not_present,IN,21.31,,False,False,False,False
T0044036,C000592,2026-01-10 19:57:37,grocery,card_not_present,US,17.14,,False,False,False,False
T0035823,C000360,2026-01-10 19:57:40,fashion,card_present,IN,42.77,,False,False,False,False
T0026335,C001311,2026-01-10 19:57:40,grocery,card_not_present,CA,50.41,,False,False,False,False
T0037271,C001703,2026-01-10 19:57:41,electronics,card_not_present,CA,196.06,,False,False,False,False
T0018703,C001071,2026-01-10 19:57:41,fashion,card_not_present,DE,53.34,,False,False,False,False
T0024764,C001056,2026-01-10 19:57:43,fuel,card_not_present,BR,30.07,,False,False,False,False
T0038151,C000755,2026-01-10 19:57:44,grocery,card_present,IN,32.64,,False,False,False,False
T0016166,C000193,2026-01-10 19:57:46,grocery,card_not_present,IN,33.38,,False,False,False,False
T0026219,C001663,2026-01-10 19:57:47,digital_content,card_present,GB,42.47,,False,False,False,False
T0030957,C001066,2026-01-10 19:57:47,travel,card_present,IN,225.53,,False,False,False,False
T0002086,C001639,2026-01-10 19:57:49,marketplace,card_not_present,GB,31.45,,False,False,False,False
T0038238,C001674,2026-01-10 19:57:49,fashion,card_present,IN,69.83,,False,False,False,False
T0011495,C002337,2026-01-10 19:57:53,marketplace,card_not_present,US,118.61,,False,False,False,False
T0023343,C000414,2026-01-10 19:57:54,fashion,card_not_present,BR,60.72,,False,False,False,False
T0041141,C000593,2026-01-10 19:57:54,fuel,card_present,GB,54.78,,False,False,False,False
T0002550,C000321,2026-01-10 19:57:57,fuel,card_present,US,17.12,,False,False,False,False
T0034408,C000383,2026-01-10 19:57:57,grocery,card_present,IN,56.95,,False,False,False,False
T0013304,C002474,2026-01-10 19:57:59,electronics,card_not_present,IN,99.27,,False,False,False,False
T0036699,C000416,2026-01-10 19:57:59,fuel,card_not_present,GB,34.04,,False,False,False,False
T0044619,C000654,2026-01-10 19:58:00,electronics,card_not_present,GB,136.81,,False,False,False,False
T0028172,C000833,2026-01-10 19:58:01,digital_content,card_present,IN,21.11,,False,False,False,False
T0016342,C002412,2026-01-10 19:58:01,grocery,card_not_present,FR,36.42,,False,False,False,False
T0015092,C000764,2026-01-10 19:58:06,digital_content,card_not_present,BR,51.59,,False,False,False,False
T0039834,C000091,2026-01-10 19:58:07,marketplace,card_present,BR,59.61,,False,False,False,False
T0046241,C000112,2026-01-10 19:58:10,travel,card_not_present,US,177.44,,False,False,False,False
T0007094,C001201,2026-01-10 19:58:10,digital_content,card_present,FR,30.14,,False,False,False,False
T0007815,C001148,2026-01-10 19:58:15,digital_content,card_not_present,CA,13.17,,False,False,False,False
T0031998,C001872,2026-01-10 19:58:15,travel,card_not_present,CA,657.13,,False,False,False,False
T0001493,C000074,2026-01-10 19:58:16,grocery,card_present,IN,51.21,,False,False,False,False
T0040555,C000494,2026-01-10 19:58:18,marketplace,card_not_present,BR,41.27,,False,False,False,False
T0004999,C001697,2026-01-10 19:58:18,travel,card_not_present,BR,284.27,,False,False,False,False
T0018981,C001507,2026-01-10 19:58:19,fuel,card_not_present,BR,23.74,,False,False,False,False
T0036789,C001956,2026-01-10 19:58:22,travel,card_not_present,BR,119.52,,False,False,False,False
T0019268,C000805,2026-01-10 19:58:25,electronics,card_not_present,IN,268.43,,False,False,False,False
T0006468,C000250,2026-01-10 19:58:26,travel,card_present,CA,364.59,,False,False,False,False
T0010057,C001827,2026-01-10 19:58:27,travel,card_not_present,US,61.35,,False,False,False,False
T0027425,C000887,2026-01-10 19:58:28,gaming,card_not_present,DE,52.24,,False,False,False,False
T0037470,C002310,2026-01-10 19:58:29,marketplace,card_not_present,CA,71.64,,False,False,False,False
T0039018,C000509,2026-01-10 19:58:30,marketplace,card_present,IN,48.26,,False,False,False,False
T0024434,C001072,2026-01-10 19:58:30,electronics,card_present,IN,57.72,,False,False,False,False
T0026603,C001170,2026-01-10 19:58:33,grocery,card_present,FR,34.61,,False,False,False,False
T0027008,C000581,2026-01-10 19:58:36,grocery,card_present,CA,50.72,,False,False,False,False
T0042490,C001367,2026-01-10 19:58:37,fuel,card_not_present,IN,34.88,,False,False,False,False
T0018515,C000508,2026-01-10 19:58:40,digital_content,card_not_present,BR,28.64,,False,False,False,False
T0004965,C002362,2026-01-10 19:58:41,digital_content,card_not_present,CA,18.35,,False,False,False,False
T0041583,C000271,2026-01-10 19:58:41,marketplace,card_not_present,BR,47.9,,False,False,False,False
T0014415,C000119,2026-01-10 19:58:42,marketplace,card_present,IN,63.08,,False,False,False,False
T0048344,C000956,2026-01-10 19:58:42,gaming,card_present,BR,32.48,,False,False,False,False
T0011797,C001119,2026-01-10 19:58:46,gaming,card_present,CA,23.54,,False,False,False,False
T0027498,C000422,2026-01-10 19:58:49,digital_content,card_not_present,IN,20.4,,False,False,False,False
T0022090,C001528,2026-01-10 19:58:50,gaming,card_not_present,US,24.92,,False,False,False,False
T0032039,C000897,2026-01-10 19:58:51,gaming,card_not_present,GB,25.68,,False,False,False,False
T0043648,C001020,2026-01-10 19:58:54,marketplace,card_not_present,BR,90.68,,False,False,False,False
T0002150,C002135,2026-01-10 19:58:54,fuel,card_present,BR,55.78,,False,False,False,False
T0000006,C002147,2026-01-10 19:58:55,digital_content,card_present,FR,19.08,,False,False,False,False
T0003757,C001593,2026-01-10 19:58:57,travel,card_not_present,DE,273.17,,False,False,False,False
T0030201,C000509,2026-01-10 19:58:57,travel,card_not_present,DE,108.08,,False,False,False,False
T0032257,C001801,2026-01-10 19:58:58,electronics,card_not_present,GB,583.81,,False,False,False,False
T0014442,C000535,2026-01-10 19:58:59,fashion,card_not_present,CA,99.32,,False,False,False,False
T0008044,C000484,2026-01-10 19:58:59,digital_content,card_not_present,CA,14.06,,False,False,False,False
T0027506,C002227,2026-01-10 19:59:00,fashion,card_not_present,CA,110.4,,False,False,False,False
T0006620,C000179,2026-01-10 19:59:01,fuel,card_present,CA,60.5,,False,False,False,False
T0038829,C001002,2026-01-10 19:59:02,electronics,card_not_present,CA,280.98,,False,False,False,False
T0021807,C000919,2026-01-10 19:59:03,marketplace,card_not_present,BR,67.05,,False,False,False,False
T0005461,C002248,2026-01-10 19:59:03,electronics,card_not_present,IN,105.84,,False,False,False,False
T0006255,C000633,2026-01-10 19:59:05,fuel,card_present,IN,89.42,,False,False,False,False
T0022770,C000835,2026-01-10 19:59:08,digital_content,card_not_present,US,52.73,,False,False,False,False
T0009385,C001063,2026-01-10 19:59:10,gaming,card_present,IN,12.17,,False,False,False,False
T0026158,C001808,2026-01-10 19:59:12,travel,card_not_present,BR,50.4,,False,False,False,False
T0008324,C000701,2026-01-10 19:59:13,electronics,card_present,DE,111.58,,False,False,False,False
T0027839,C000005,2026-01-10 19:59:14,marketplace,card_present,DE,62.04,,False,False,False,False
T0045751,C000750,2026-01-10 19:59:18,marketplace,card_present,DE,135.05,,False,False,False,False
T0007742,C000927,2026-01-10 19:59:19,marketplace,card_present,CA,40.91,,False,False,False,False
T0029522,C000945,2026-01-10 19:59:21,electronics,card_not_present,CA,52.51,,False,False,False,False
T0006903,C002032,2026-01-10 19:59:22,electronics,card_not_present,BR,427.13,,False,False,False,False
T0044374,C000708,2026-01-10 19:59:26,gaming,card_present,BR,32.13,,False,False,False,False
T0007396,C000119,2026-01-10 19:59:28,fashion,card_present,IN,55.58,,False,False,False,False
T0037837,C001822,2026-01-10 19:59:29,fuel,card_not_present,CA,24.77,,False,False,False,False
T0032928,C000149,2026-01-10 19:59:29,travel,card_present,GB,85.51,,False,False,False,False
T0042298,C001525,2026-01-10 19:59:31,marketplace,card_present,GB,120.66,,False,False,False,False
T0045621,C000608,2026-01-10 19:59:35,travel,card_present,BR,204.35,,False,False,False,False
T0000955,C001964,2026-01-10 19:59:36,travel,card_not_present,CA,16.84,,False,False,False,False
T0042546,C002102,2026-01-10 19:59:37,marketplace,card_not_present,IN,41.31,,False,False,False,False
T0022163,C002474,2026-01-10 19:59:38,grocery,card_present,GB,38.75,,False,False,False,False
T0039155,C000985,2026-01-10 19:59:39,fuel,card_present,FR,49.41,,False,False,False,False
T0039533,C001065,2026-01-10 19:59:39,grocery,card_present,BR,41.46,,False,False,False,False
T0036495,C000324,2026-01-10 19:59:41,fashion,card_present,US,66.09,,False,False,False,False
T0026812,C001222,2026-01-10 19:59:42,electronics,card_not_present,CA,310.72,,False,False,False,False
T0041332,C002118,2026-01-10 19:59:42,digital_content,card_present,US,17.47,,False,False,False,False
T0004773,C000444,2026-01-10 19:59:44,grocery,card_not_present,IN,29.55,,False,False,False,False
T0013316,C002397,2026-01-10 19:59:45,gaming,card_not_present,FR,48.32,,False,False,False,False
T0041653,C001978,2026-01-10 19:59:48,fashion,card_present,US,67.47,,False,False,False,False
T0017727,C001004,2026-01-10 19:59:48,electronics,card_not_present,IN,303.06,,False,False,False,False
T0023465,C000710,2026-01-10 19:59:53,fashion,card_not_present,CA,27.79,,False,False,False,False
T0015293,C001174,2026-01-10 19:59:54,grocery,card_present,US,56.21,,False,False,False,False
T0044093,C000975,2026-01-10 20:00:00,grocery,card_not_present,IN,42.2,,False,False,False,False
T0037656,C001008,2026-01-10 20:00:00,grocery,card_present,US,20.7,,False,False,False,False
T0016124,C000583,2026-01-10 20:00:02,fashion,card_not_present,BR,44.19,,False,False,False,False
T0004642,C000082,2026-01-10 20:00:03,grocery,card_present,BR,39.68,,False,False,False,False
T0031280,C000968,2026-01-10 20:00:05,marketplace,card_not_present,CA,49.59,,False,False,False,False
T0014952,C001304,2026-01-10 20:00:10,marketplace,card_not_present,IN,59.56,,False,False,False,False
T0008150,C000073,2026-01-10 20:00:11,marketplace,card_not_present,BR,97.08,,False,False,False,False
T0005594,C001567,2026-01-10 20:00:13,marketplace,card_present,GB,64.61,,False,False,False,False
T0030202,C001582,2026-01-10 20:00:14,gaming,card_not_present,US,20.19,,False,False,False,False
T0030268,C001252,2026-01-10 20:00:16,digital_content,card_not_present,FR,19.1,,False,False,False,False
T0008529,C002323,2026-01-10 20:00:18,grocery,card_not_present,IN,23.6,,False,False,False,False
T0025791,C002139,2026-01-10 20:00:20,gaming,card_not_present,FR,16.62,,False,False,False,False
T0003360,C001319,2026-01-10 20:00:21,marketplace,card_not_present,DE,108.4,,False,False,False,False
T0037456,C000563,2026-01-10 20:00:22,fuel,card_present,FR,27.85,,False,False,False,False
T0017322,C000682,2026-01-10 20:00:22,marketplace,card_present,GB,75.06,,False,False,False,False
T0008947,C000191,2026-01-10 20:00:25,fuel,card_not_present,FR,21.55,,False,False,False,False
T0044800,C000678,2026-01-10 20:00:25,fashion,card_not_present,CA,84.22,,False,False,False,False
T0044904,C000883,2026-01-10 20:00:26,electronics,card_present,US,237.8,,False,False,False,False
T0041836,C000097,2026-01-10 20:00:28,digital_content,card_not_present,US,10.16,,False,False,False,False
T0015527,C001695,2026-01-10 20:00:34,digital_content,card_not_present,US,33.65,,False,False,False,False
T0018790,C001854,2026-01-10 20:00:39,electronics,card_not_present,US,198.7,,False,False,False,False
T0004770,C000119,2026-01-10 20:00:39,digital_content,card_not_present,BR,53.45,,False,False,False,False
T0011933,C000188,2026-01-10 20:00:42,grocery,card_not_present,BR,26.21,,False,False,False,False
T0012091,C001166,2026-01-10 20:00:45,digital_content,card_present,BR,13.34,,False,False,False,False
T0039194,C001143,2026-01-10 20:00:46,digital_content,card_not_present,CA,10.93,,False,False,False,False
T0028819,C000586,2026-01-10 20:00:48,marketplace,card_not_present,US,55.86,,False,False,False,False
T0049541,C001102,2026-01-10 20:00:49,grocery,card_not_present,DE,39.6,,False,False,False,False
T0049140,C001906,2026-01-10 20:00:49,fashion,card_not_present,CA,26.23,,False,False,False,False
