card_id,tx_count,total_amount,fraud_tx,velocity_hits,high_amount_hits,any_rule_hits,fraud_rate_card,rule_hit_rate,status
C001221,14,1209.43,0,0,0,0,0.0,0.0,Low Risk
C001222,17,1208.8300000000002,0,0,0,0,0.0,0.0,Low Risk
C001223,18,1070.09,0,0,0,0,0.0,0.0,Low Risk
C001224,29,1832.06,0,0,0,0,0.0,0.0,Low Risk
C001225,29,2817.47,0,0,0,0,0.0,0.0,Low Risk
C001226,23,1449.32,0,0,0,0,0.0,0.0,Low Risk
C001227,19,9941.52,1,0,1,1,0.05263157894736842,0.05263157894736842,High Risk (Fraud & Rules)
C001228,24,1980.99,0,0,0,0,0.0,0.0,Low Risk
C001229,22,2070.29,0,0,0,0,0.0,0.0,Low Risk
C001230,20,1505.4,0,0,0,0,0.0,0.0,Low Risk
C001231,24,1913.66,0,0,0,0,0.0,0.0,Low Risk
C001232,18,1431.1000000000001,0,0,0,0,0.0,0.0,Low Risk
C001233,18,1462.02,0,0,0,0,0.0,0.0,Low Risk
C001234,16,1344.34,0,0,0,0,0.0,0.0,Low Risk
C001235,19,1336.72,0,0,0,0,0.0,0.0,Low Risk
C001236,20,1221.76,0,0,0,0,0.0,0.0,Low Risk
C001237,17,821.58,0,0,0,0,0.0,0.0,Low Risk
C001238,16,945.2099999999999,0,0,0,0,0.0,0.0,Low Risk
C001239,18,1326.42,0,0,0,0,0.0,0.0,Low Risk
C001240,21,1226.95,0,0,0,0,0.0,0.0,Low Risk
C001241,21,1810.74,0,0,0,0,0.0,0.0,Low Risk
C001242,21,1385.35,0,0,0,0,0.0,0.0,Low Risk
C001243,49,3701.12,20,12,0,12,0.40816326530612246,0.24489795918367346,High Risk (Fraud & Rules)
C001244,14,6132.719999999999,1,0,1,1,0.07142857142857142,0.07142857142857142,High Risk (Fraud & Rules)
C001245,24,1811.08,0,0,0,0,0.0,0.0,Low Risk
C001246,14,2191.7200000000003,0,0,0,0,0.0,0.0,Low Risk
C001247,19,1221.62,0,0,0,0,0.0,0.0,Low Risk
C001248,21,1213.78,0,0,0,0,0.0,0.0,Low Risk
C001249,20,1921.25,0,0,0,0,0.0,0.0,Low Risk
C001250,16,716.22,0,0,0,0,0.0,0.0,Low Risk
C001251,23,3068.56,0,0,0,0,0.0,0.0,Low Risk
C001252,29,2178.22,0,0,0,0,0.0,0.0,Low Risk
C001253,21,2195.99,0,0,0,0,0.0,0.0,Low Risk
C001254,16,9181.97,1,0,1,1,0.0625,0.0625,High Risk (Fraud & Rules)
C001255,20,1893.28,0,0,0,0,0.0,0.0,Low Risk
C001256,17,717.26,0,0,0,0,0.0,0.0,Low Risk
C001257,21,1099.95,0,0,0,0,0.0,0.0,Low Risk
C001258,25,2640.81,0,0,0,0,0.0,0.0,Low Risk
C001259,21,2586.36,0,0,0,0,0.0,0.0,Low Risk
C001260,24,1395.5,0,0,0,0,0.0,0.0,Low Risk
C001261,19,1551.42,0,0,0,0,0.0,0.0,Low Risk
C001262,20,1113.16,0,0,0,0,0.0,0.0,Low Risk
C001263,18,768.71,0,0,0,0,0.0,0.0,Low Risk
C001264,17,1761.6200000000001,0,0,0,0,0.0,0.0,Low Risk
C001265,20,1525.07,0,0,0,0,0.0,0.0,Low Risk
C001266,21,1699.59,0,0,0,0,0.0,0.0,Low Risk
C001267,32,2614.01,0,0,0,0,0.0,0.0,Low Risk
C001268,26,1593.18,0,0,0,0,0.0,0.0,Low Risk
C001269,25,1955.12,0,0,0,0,0.0,0.0,Low Risk
C001270,21,1046.1399999999999,0,0,0,0,0.0,0.0,Low Risk
C001271,27,11478.749999999998,1,0,1,1,0.037037037037037035,0.037037037037037035,High Risk (Fraud & Rules)
C001272,24,1913.45,0,0,0,0,0.0,0.0,Low Risk
C001273,19,6516.789999999999,1,0,0,0,0.05263157894736842,0.0,Low Risk
C001274,28,2312.17,0,0,0,0,0.0,0.0,Low Risk
C001275,16,2179.87,0,0,0,0,0.0,0.0,Low Risk
C001276,19,1023.0,0,0,0,0,0.0,0.0,Low Risk
C001277,24,1521.23,0,0,0,0,0.0,0.0,Low Risk
C001278,21,1355.32,0,0,0,0,0.0,0.0,Low Risk
C001279,24,1548.0,0,0,0,0,0.0,0.0,Low Risk
C001280,13,1000.36,0,0,0,0,0.0,0.0,Low Risk
C001281,19,1728.21,0,0,0,0,0.0,0.0,Low Risk
C001282,26,1616.77,0,0,0,0,0.0,0.0,Low Risk
C001283,17,2404.68,0,0,0,0,0.0,0.0,Low Risk
C001284,12,623.51,0,0,0,0,0.0,0.0,Low Risk
C001285,15,1329.49,0,0,0,0,0.0,0.0,Low Risk
C001286,25,13179.75,1,0,1,1,0.04,0.04,High Risk (Fraud & Rules)
C001287,15,1051.09,0,0,0,0,0.0,0.0,Low Risk
C001288,23,2554.75,0,0,0,0,0.0,0.0,Low Risk
C001289,19,1661.56,0,0,0,0,0.0,0.0,Low Risk
C001290,20,1648.0,0,0,0,0,0.0,0.0,Low Risk
C001291,17,1607.51,0,0,0,0,0.0,0.0,Low Risk
C001292,23,2698.15,0,0,0,0,0.0,0.0,Low Risk
C001293,23,8265.13,1,0,1,1,0.043478260869565216,0.043478260869565216,High Risk (Fraud & Rules)
C001294,15,1351.28,0,0,0,0,0.0,0.0,Low Risk
C001295,20,1316.4,0,0,0,0,0.0,0.0,Low Risk
C001296,23,2678.45,0,0,0,0,0.0,0.0,Low Risk
C001297,22,1852.44,0,0,0,0,0.0,0.0,Low Risk
C001298,17,1739.3600000000001,0,0,0,0,0.0,0.0,Low Risk
C001299,22,1837.73,0,0,0,0,0.0,0.0,Low Risk
C001300,17,12784.03,1,0,1,1,0.058823529411764705,0.058823529411764705,High Risk (Fraud & Rules)
C001301,39,3690.95,11,3,0,3,0.28205128205128205,0.07692307692307693,High Risk (Fraud & Rules)
C001302,20,1397.38,0,0,0,0,0.0,0.0,Low Risk
C001303,23,1253.8,0,0,0,0,0.0,0.0,Low Risk
C001304,23,1819.67,0,0,0,0,0.0,0.0,Low Risk
C001305,20,1748.72,0,0,0,0,0.0,0.0,Low Risk
C001306,25,2856.25,0,0,0,0,0.0,0.0,Low Risk
C001307,23,2473.83,0,0,0,0,0.0,0.0,Low Risk
C001308,17,1302.96,0,0,0,0,0.0,0.0,Low Risk
C001309,21,1432.54,0,0,0,0,0.0,0.0,Low Risk
C001310,19,1338.49,0,0,0,0,0.0,0.0,Low Risk
C001311,18,1460.75,0,0,0,0,0.0,0.0,Low Risk
C001312,19,1928.04,0,0,0,0,0.0,0.0,Low Risk
C001313,47,2916.21,17,9,0,9,0.3617021276595745,0.19148936170212766,High Risk (Fraud & Rules)
C001314,19,1177.4,0,0,0,0,0.0,0.0,Low Risk
C001315,17,2658.81,0,0,0,0,0.0,0.0,Low Risk
C001316,18,11070.8,1,0,1,1,0.05555555555555555,0.05555555555555555,High Risk (Fraud & Rules)
C001317,22,1266.22,0,0,0,0,0.0,0.0,Low Risk
C001318,20,1702.03,0,0,0,0,0.0,0.0,Low Risk
C001319,15,781.91,0,0,0,0,0.0,0.0,Low Risk
C001320,22,1902.47,0,0,0,0,0.0,0.0,Low Risk
C001321,29,2100.51,0,0,0,0,0.0,0.0,Low Risk
C001322,27,2593.4900000000002,0,0,0,0,0.0,0.0,Low Risk
C001323,22,1930.81,0,0,0,0,0.0,0.0,Low Risk
C001324,22,2030.9900000000002,0,0,0,0,0.0,0.0,Low Risk
C001325,23,1082.06,0,0,0,0,0.0,0.0,Low Risk
C001326,22,1746.82,0,0,0,0,0.0,0.0,Low Risk
C001327,19,1432.48,0,0,0,0,0.0,0.0,Low Risk
C001328,19,967.91,0,0,0,0,0.0,0.0,Low Risk
C001329,27,1925.52,0,0,0,0,0.0,0.0,Low Risk
C001330,23,1427.16,0,0,0,0,0.0,0.0,Low Risk
C001331,15,1729.46,0,0,0,0,0.0,0.0,Low Risk
C001332,28,3329.85,0,0,0,0,0.0,0.0,Low Risk
C001333,21,2247.23,0,0,0,0,0.0,0.0,Low Risk
C001334,25,1357.7,0,0,0,0,0.0,0.0,Low Risk
C001335,14,1074.59,0,0,0,0,0.0,0.0,Low Risk
C001336,16,1168.37,0,0,0,0,0.0,0.0,Low Risk
C001337,19,2192.09,0,0,0,0,0.0,0.0,Low Risk
C001338,18,1268.6499999999999,0,0,0,0,0.0,0.0,Low Risk
C001339,16,1044.9,0,0,0,0,0.0,0.0,Low Risk
C001340,18,1410.05,0,0,0,0,0.0,0.0,Low Risk
C001341,22,1691.95,0,0,0,0,0.0,0.0,Low Risk
C001342,16,1012.21,0,0,0,0,0.0,0.0,Low Risk
C001343,21,919.06,0,0,0,0,0.0,0.0,Low Risk
C001344,25,1683.12,0,0,0,0,0.0,0.0,Low Risk
C001345,14,1686.42,0,0,0,0,0.0,0.0,Low Risk
C001346,20,6861.63,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C001347,21,1298.1599999999999,0,0,0,0,0.0,0.0,Low Risk
C001348,17,1600.48,0,0,0,0,0.0,0.0,Low Risk
C001349,24,3437.03,0,0,0,0,0.0,0.0,Low Risk
C001350,18,1521.9,0,0,0,0,0.0,0.0,Low Risk
C001351,16,1024.46,0,0,0,0,0.0,0.0,Low Risk
C001352,34,2240.39,0,0,0,0,0.0,0.0,Low Risk
C001353,18,1152.3600000000001,0,0,0,0,0.0,0.0,Low Risk
C001354,13,1620.97,0,0,0,0,0.0,0.0,Low Risk
C001355,18,1250.7,0,0,0,0,0.0,0.0,Low Risk
C001356,21,2835.15,0,0,0,0,0.0,0.0,Low Risk
C001357,14,1631.83,0,0,0,0,0.0,0.0,Low Risk
C001358,25,1520.3500000000001,0,0,0,0,0.0,0.0,Low Risk
C001359,17,976.15,0,0,0,0,0.0,0.0,Low Risk
C001360,25,2079.0,0,0,0,0,0.0,0.0,Low Risk
C001361,14,976.65,0,0,0,0,0.0,0.0,Low Risk
C001362,24,2984.24,0,0,0,0,0.0,0.0,Low Risk
C001363,22,1549.3999999999999,0,0,0,0,0.0,0.0,Low Risk
C001364,18,980.28,0,0,0,0,0.0,0.0,Low Risk
C001365,24,1597.3000000000002,0,0,0,0,0.0,0.0,Low Risk
C001366,16,979.3,0,0,0,0,0.0,0.0,Low Risk
C001367,21,1273.51,0,0,0,0,0.0,0.0,Low Risk
C001368,26,2115.75,0,0,0,0,0.0,0.0,Low Risk
C001369,16,1657.46,0,0,0,0,0.0,0.0,Low Risk
C001370,15,832.24,0,0,0,0,0.0,0.0,Low Risk
C001371,24,2064.94,0,0,0,0,0.0,0.0,Low Risk
C001372,17,1523.05,0,0,0,0,0.0,0.0,Low Risk
C001373,18,862.13,0,0,0,0,0.0,0.0,Low Risk
C001374,22,2315.6,0,0,0,0,0.0,0.0,Low Risk
C001375,14,989.27,0,0,0,0,0.0,0.0,Low Risk
C001376,24,1909.54,0,0,0,0,0.0,0.0,Low Risk
C001377,15,844.12,0,0,0,0,0.0,0.0,Low Risk
C001378,17,1356.51,0,0,0,0,0.0,0.0,Low Risk
C001379,20,6373.35,1,0,0,0,0.05,0.0,Low Risk
C001380,13,1152.58,0,0,0,0,0.0,0.0,Low Risk
C001381,16,1400.21,0,0,0,0,0.0,0.0,Low Risk
C001382,26,8906.18,1,0,1,1,0.038461538461538464,0.038461538461538464,High Risk (Fraud & Rules)
C001383,28,3072.89,0,0,0,0,0.0,0.0,Low Risk
C001384,21,13487.61,1,0,1,1,0.047619047619047616,0.047619047619047616,High Risk (Fraud & Rules)
C001385,16,1886.44,0,0,0,0,0.0,0.0,Low Risk
C001386,12,531.1,0,0,0,0,0.0,0.0,Low Risk
C001387,23,2041.68,0,0,0,0,0.0,0.0,Low Risk
C001388,27,10874.38,1,0,1,1,0.037037037037037035,0.037037037037037035,High Risk (Fraud & Rules)
C001389,23,1869.0,0,0,0,0,0.0,0.0,Low Risk
C001390,20,1415.99,0,0,0,0,0.0,0.0,Low Risk
C001391,17,2479.82,0,0,0,0,0.0,0.0,Low Risk
C001392,19,780.54,0,0,0,0,0.0,0.0,Low Risk
C001393,23,1955.17,0,0,0,0,0.0,0.0,Low Risk
C001394,18,1143.79,0,0,0,0,0.0,0.0,Low Risk
C001395,22,1349.64,0,0,0,0,0.0,0.0,Low Risk
C001396,16,1423.42,0,0,0,0,0.0,0.0,Low Risk
C001397,20,2227.71,0,0,0,0,0.0,0.0,Low Risk
C001398,18,1564.3,0,0,0,0,0.0,0.0,Low Risk
C001399,17,1611.37,0,0,0,0,0.0,0.0,Low Risk
C001400,21,1244.2,0,0,0,0,0.0,0.0,Low Risk
C001401,16,1701.87,0,0,0,0,0.0,0.0,Low Risk
C001402,20,2029.02,0,0,0,0,0.0,0.0,Low Risk
C001403,24,1850.65,0,0,0,0,0.0,0.0,Low Risk
C001404,19,1342.23,0,0,0,0,0.0,0.0,Low Risk
C001405,15,890.1600000000001,0,0,0,0,0.0,0.0,Low Risk
C001406,22,2314.92,0,0,0,0,0.0,0.0,Low Risk
C001407,20,1294.12,0,0,0,0,0.0,0.0,Low Risk
C001408,29,2374.31,0,0,0,0,0.0,0.0,Low Risk
C001409,21,1522.6100000000001,0,0,0,0,0.0,0.0,Low Risk
C001410,11,808.56,0,0,0,0,0.0,0.0,Low Risk
C001411,20,2140.67,0,0,0,0,0.0,0.0,Low Risk
C001412,18,2141.74,0,0,0,0,0.0,0.0,Low Risk
C001413,23,1719.1,0,0,0,0,0.0,0.0,Low Risk
C001414,25,1914.6,0,0,0,0,0.0,0.0,Low Risk
C001415,22,2910.04,0,0,0,0,0.0,0.0,Low Risk
C001416,18,871.29,0,0,0,0,0.0,0.0,Low Risk
C001417,20,1442.8700000000001,0,0,0,0,0.0,0.0,Low Risk
C001418,22,2018.88,0,0,0,0,0.0,0.0,Low Risk
C001419,30,2127.08,0,0,0,0,0.0,0.0,Low Risk
C001420,25,1203.09,0,0,0,0,0.0,0.0,Low Risk
C001421,15,1175.83,0,0,0,0,0.0,0.0,Low Risk
C001422,27,2701.7,0,0,0,0,0.0,0.0,Low Risk
C001423,15,1145.66,0,0,0,0,0.0,0.0,Low Risk
C001424,16,1276.65,0,0,0,0,0.0,0.0,Low Risk
C001425,21,1835.07,0,0,0,0,0.0,0.0,Low Risk
C001426,13,1428.96,0,0,0,0,0.0,0.0,Low Risk
C001427,16,849.56,0,0,0,0,0.0,0.0,Low Risk
C001428,15,1644.5600000000002,0,0,0,0,0.0,0.0,Low Risk
C001429,26,1820.31,0,0,0,0,0.0,0.0,Low Risk
C001430,19,7865.95,1,0,1,1,0.05263157894736842,0.05263157894736842,High Risk (Fraud & Rules)
C001431,18,1590.76,0,0,0,0,0.0,0.0,Low Risk
C001432,25,1620.9,0,0,0,0,0.0,0.0,Low Risk
C001433,13,749.24,0,0,0,0,0.0,0.0,Low Risk
C001434,21,1195.31,0,0,0,0,0.0,0.0,Low Risk
C001435,23,1377.6799999999998,0,0,0,0,0.0,0.0,Low Risk
C001436,21,1756.0,0,0,0,0,0.0,0.0,Low Risk
C001437,19,1470.39,0,0,0,0,0.0,0.0,Low Risk
C001438,19,1397.7,0,0,0,0,0.0,0.0,Low Risk
C001439,19,1220.27,0,0,0,0,0.0,0.0,Low Risk
C001440,19,1825.34,0,0,0,0,0.0,0.0,Low Risk
C001441,12,1604.25,0,0,0,0,0.0,0.0,Low Risk
C001442,17,969.81,0,0,0,0,0.0,0.0,Low Risk
C001443,22,1028.12,0,0,0,0,0.0,0.0,Low Risk
C001444,20,872.47,0,0,0,0,0.0,0.0,Low Risk
C001445,17,1327.71,0,0,0,0,0.0,0.0,Low Risk
C001446,21,1937.64,0,0,0,0,0.0,0.0,Low Risk
C001447,13,1064.64,0,0,0,0,0.0,0.0,Low Risk
C001448,27,2601.1,0,0,0,0,0.0,0.0,Low Risk
C001449,18,1218.77,0,0,0,0,0.0,0.0,Low Risk
C001450,19,1466.84,0,0,0,0,0.0,0.0,Low Risk
C001451,19,1209.78,0,0,0,0,0.0,0.0,Low Risk
C001452,20,13545.86,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules)
C001453,16,1213.55,0,0,0,0,0.0,0.0,Low Risk
C001454,13,880.11,0,0,0,0,0.0,0.0,Low Risk
C001455,18,977.67,0,0,0,0,0.0,0.0,Low Risk
C001456,18,1198.7,0,0,0,0,0.0,0.0,Low Risk
C001457,24,2092.72,0,0,0,0,0.0,0.0,Low Risk
C001458,22,1243.34,0,0,0,0,0.0,0.0,Low Risk
C001459,15,875.33,0,0,0,0,0.0,0.0,Low Risk
C001460,24,2079.65,0,0,0,0,0.0,0.0,Low Risk
C001461,25,2692.52,0,0,0,0,0.0,0.0,Low Risk
C001462,20,1357.4,0,0,0,0,0.0,0.0,Low Risk
C001463,14,1710.8700000000001,0,0,0,0,0.0,0.0,Low Risk
C001464,19,1775.1299999999999,0,0,0,0,0.0,0.0,Low Risk
C001465,18,1324.84,0,0,0,0,0.0,0.0,Low Risk
C001466,19,2080.64,0,0,0,0,0.0,0.0,Low Risk
C001467,17,1107.28,0,0,0,0,0.0,0.0,Low Risk
C001468,16,837.71,0,0,0,0,0.0,0.0,Low Risk
C001469,21,2656.05,0,0,0,0,0.0,0.0,Low Risk
C001470,14,13761.039999999999,2,0,2,2,0.14285714285714285,0.14285714285714285,High Risk (Fraud & Rules)
C001471,18,1810.93,0,0,0,0,0.0,0.0,Low Risk
C001472,22,2457.41,0,0,0,0,0.0,0.0,Low Risk
C001473,17,1699.7,0,0,0,0,0.0,0.0,Low Risk
C001474,18,1285.28,0,0,0,0,0.0,0.0,Low Risk
C001475,25,2902.91,0,0,0,0,0.0,0.0,Low Risk
C001476,20,813.28,0,0,0,0,0.0,0.0,Low Risk
C001477,11,1101.95,0,0,0,0,0.0,0.0,Low Risk
C001478,24,1704.12,0,0,0,0,0.0,0.0,Low Risk
C001479,16,1326.09,0,0,0,0,0.0,0.0,Low Risk
C001480,25,2388.31,0,0,0,0,0.0,0.0,Low Risk
C001481,26,2217.27,0,0,0,0,0.0,0.0,Low Risk
C001482,18,6395.04,1,0,0,0,0.05555555555555555,0.0,Low Risk
C001483,15,1028.31,0,0,0,0,0.0,0.0,Low Risk
C001484,15,1041.82,0,0,0,0,0.0,0.0,Low Risk
C001485,20,2326.34,0,0,0,0,0.0,0.0,Low Risk
C001486,14,1175.67,0,0,0,0,0.0,0.0,Low Risk
C001487,22,2477.35,0,0,0,0,0.0,0.0,Low Risk
C001488,19,1003.97,0,0,0,0,0.0,0.0,Low Risk
C001489,15,1863.2999999999997,0,0,0,0,0.0,0.0,Low Risk
C001490,26,2597.07,0,0,0,0,0.0,0.0,Low Risk
C001491,21,1581.82,0,0,0,0,0.0,0.0,Low Risk
C001492,9,618.48,0,0,0,0,0.0,0.0,Low Risk
C001493,26,2022.75,0,0,0,0,0.0,0.0,Low Risk
C001494,24,8495.66,1,0,1,1,0.041666666666666664,0.041666666666666664,High Risk (Fraud & Rules)
C001495,21,1439.57,0,0,0,0,0.0,0.0,Low Risk
C001496,19,1761.27,0,0,0,0,0.0,0.0,Low Risk
C001497,21,6915.76,1,0,1,1,0.047619047619047616,0.047619047619047616,High Risk (Fraud & Rules)
C001498,23,1595.81,0,0,0,0,0.0,0.0,Low Risk
C001499,22,11916.35,1,0,1,1,0.045454545454545456,0.045454545454545456,High Risk (Fraud & Rules)
C001500,26,1751.7,0,0,0,0,0.0,0.0,Low Risk
C001501,20,2860.25,0,0,0,0,0.0,0.0,Low Risk
C001502,14,1463.36,0,0,0,0,0.0,0.0,Low Risk
C001503,19,1534.0,0,0,0,0,0.0,0.0,Low Risk
C001504,22,1932.71,0,0,0,0,0.0,0.0,Low Risk
C001505,25,11466.94,1,0,1,1,0.04,0.04,High Risk (Fraud & Rules)
C001506,16,1866.8,0,0,0,0,0.0,0.0,Low Risk
C001507,24,2457.41,0,0,0,0,0.0,0.0,Low Risk
C001508,23,1883.67,0,0,0,0,0.0,0.0,Low Risk
C001509,24,1836.97,0,0,0,0,0.0,0.0,Low Risk
C001510,22,11378.320000000002,1,0,1,1,0.045454545454545456,0.045454545454545456,High Risk (Fraud & Rules)
C001511,23,2114.69,0,0,0,0,0.0,0.0,Low Risk
C001512,18,1256.06,0,0,0,0,0.0,0.0,Low Risk
C001513,23,1208.12,0,0,0,0,0.0,0.0,Low Risk
C001514,12,835.0799999999999,0,0,0,0,0.0,0.0,Low Risk
C001515,23,7474.48,1,0,1,1,0.043478260869565216,0.043478260869565216,High Risk (Fraud & Rules)
C001516,25,1199.52,0,0,0,0,0.0,0.0,Low Risk
C001517,27,1845.95,0,0,0,0,0.0,0.0,Low Risk
C001518,16,1175.56,0,0,0,0,0.0,0.0,Low Risk
C001519,25,1643.83,0,0,0,0,0.0,0.0,Low Risk
C001520,21,1393.49,0,0,0,0,0.0,0.0,Low Risk
C001521,27,2397.21,0,0,0,0,0.0,0.0,Low Risk
C001522,21,1458.94,0,0,0,0,0.0,0.0,Low Risk
C001523,16,1336.01,0,0,0,0,0.0,0.0,Low Risk
C001524,14,8568.32,1,0,1,1,0.07142857142857142,0.07142857142857142,High Risk (Fraud & Rules)
C001525,24,1583.06,0,0,0,0,0.0,0.0,Low Risk
C001526,17,1209.6399999999999,0,0,0,0,0.0,0.0,Low Risk
C001527,24,1761.85,0,0,0,0,0.0,0.0,Low Risk
C001528,28,1814.77,0,0,0,0,0.0,0.0,Low Risk
C001529,20,1836.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C001530,27,2327.98,0,0,0,0,0.0,0.0,Low Risk
C001531,24,2486.87,0,0,0,0,0.0,0.0,Low Risk
C001532,17,2149.9300000000003,0,0,0,0,0.0,0.0,Low Risk
C001533,16,825.85,0,0,0,0,0.0,0.0,Low Risk
C001534,23,1501.36,0,0,0,0,0.0,0.0,Low Risk
C001535,30,1338.84,0,0,0,0,0.0,0.0,Low Risk
C001536,24,2254.89,0,0,0,0,0.0,0.0,Low Risk
C001537,25,2456.33,0,0,0,0,0.0,0.0,Low Risk
C001538,15,11765.64,1,0,1,1,0.06666666666666667,0.06666666666666667,High Risk (Fraud & Rules)
C001539,15,1120.67,0,0,0,0,0.0,0.0,Low Risk
C001540,14,751.34,0,0,0,0,0.0,0.0,Low Risk
C001541,26,1485.41,0,0,0,0,0.0,0.0,Low Risk
C001542,18,1511.5,0,0,0,0,0.0,0.0,Low Risk
C001543,16,6875.83,1,0,1,1,0.0625,0.0625,High Risk (Fraud & Rules)
C001544,23,2200.05,0,0,0,0,0.0,0.0,Low Risk
C001545,25,2110.39,0,0,0,0,0.0,0.0,Low Risk
C001546,14,939.0699999999999,0,0,0,0,0.0,0.0,Low Risk
C001547,24,2491.59,0,0,0,0,0.0,0.0,Low Risk
C001548,19,1283.49,0,0,0,0,0.0,0.0,Low Risk
C001549,15,870.4300000000001,0,0,0,0,0.0,0.0,Low Risk
C001550,19,970.64,0,0,0,0,0.0,0.0,Low Risk
C001551,20,1523.32,0,0,0,0,0.0,0.0,Low Risk
C001552,22,1630.03,0,0,0,0,0.0,0.0,Low Risk
C001553,24,2244.98,0,0,0,0,0.0,0.0,Low Risk
C001554,17,2289.89,0,0,0,0,0.0,0.0,Low Risk
C001555,29,2401.75,0,0,0,0,0.0,0.0,Low Risk
C001556,14,1073.38,0,0,0,0,0.0,0.0,Low Risk
C001557,24,1452.93,0,0,0,0,0.0,0.0,Low Risk
C001558,23,1423.43,0,0,0,0,0.0,0.0,Low Risk
C001559,25,2307.23,0,0,0,0,0.0,0.0,Low Risk
C001560,18,1408.22,0,0,0,0,0.0,0.0,Low Risk
C001561,24,1790.22,0,0,0,0,0.0,0.0,Low Risk
C001562,11,895.32,0,0,0,0,0.0,0.0,Low Risk
C001563,19,1119.6100000000001,0,0,0,0,0.0,0.0,Low Risk
C001564,22,859.72,0,0,0,0,0.0,0.0,Low Risk
C001565,12,1043.54,0,0,0,0,0.0,0.0,Low Risk
C001566,27,1568.13,0,0,0,0,0.0,0.0,Low Risk
C001567,23,2354.66,0,0,0,0,0.0,0.0,Low Risk
C001568,17,2760.99,0,0,0,0,0.0,0.0,Low Risk
C001569,20,2336.72,0,0,0,0,0.0,0.0,Low Risk
C001570,12,1295.9,0,0,0,0,0.0,0.0,Low Risk
C001571,19,1443.84,0,0,0,0,0.0,0.0,Low Risk
C001572,21,1909.45,0,0,0,0,0.0,0.0,Low Risk
C001573,26,1935.01,0,0,0,0,0.0,0.0,Low Risk
C001574,17,1875.5900000000001,0,0,0,0,0.0,0.0,Low Risk
C001575,11,424.65999999999997,0,0,0,0,0.0,0.0,Low Risk
C001576,20,1208.0900000000001,0,0,0,0,0.0,0.0,Low Risk
C001577,20,1066.65,0,0,0,0,0.0,0.0,Low Risk
C001578,14,1242.18,0,0,0,0,0.0,0.0,Low Risk
C001579,16,2293.69,0,0,0,0,0.0,0.0,Low Risk
C001580,17,2095.14,0,0,0,0,0.0,0.0,Low Risk
C001581,20,1050.53,0,0,0,0,0.0,0.0,Low Risk
C001582,19,8284.16,1,0,1,1,0.05263157894736842,0.05263157894736842,High Risk (Fraud & Rules)
C001583,22,1195.75,0,0,0,0,0.0,0.0,Low Risk
C001584,14,1128.57,0,0,0,0,0.0,0.0,Low Risk
C001585,17,1354.79,0,0,0,0,0.0,0.0,Low Risk
C001586,22,2595.8199999999997,0,0,0,0,0.0,0.0,Low Risk
C001587,25,2034.21,0,0,0,0,0.0,0.0,Low Risk
C001588,40,1994.39,12,8,0,8,0.3,0.2,High Risk (Fraud & Rules)
C001589,23,1522.71,0,0,0,0,0.0,0.0,Low Risk
C001590,19,1829.3700000000001,0,0,0,0,0.0,0.0,Low Risk
C001591,15,1123.89,0,0,0,0,0.0,0.0,Low Risk
C001592,22,1551.6,0,0,0,0,0.0,0.0,Low Risk
C001593,23,2362.95,0,0,0,0,0.0,0.0,Low Risk
C001594,27,2429.09,0,0,0,0,0.0,0.0,Low Risk
C001595,18,825.55,0,0,0,0,0.0,0.0,Low Risk
C001596,25,2112.06,0,0,0,0,0.0,0.0,Low Risk
C001597,21,1336.1499999999999,0,0,0,0,0.0,0.0,Low Risk
C001598,15,1383.47,0,0,0,0,0.0,0.0,Low Risk
C001599,22,2007.4,0,0,0,0,0.0,0.0,Low Risk
C001600,18,2165.9,0,0,0,0,0.0,0.0,Low Risk
C001601,22,1139.49,0,0,0,0,0.0,0.0,Low Risk
C001602,19,1153.56,0,0,0,0,0.0,0.0,Low Risk
C001603,20,1817.56,0,0,0,0,0.0,0.0,Low Risk
C001604,22,1584.04,0,0,0,0,0.0,0.0,Low Risk
C001605,24,1873.81,0,0,0,0,0.0,0.0,Low Risk
C001606,18,1574.59,0,0,0,0,0.0,0.0,Low Risk
C001607,30,2002.3799999999999,0,0,0,0,0.0,0.0,Low Risk
C001608,22,1606.8600000000001,0,0,0,0,0.0,0.0,Low Risk
C001609,21,2388.0,0,0,0,0,0.0,0.0,Low Risk
C001610,19,1643.1000000000001,0,0,0,0,0.0,0.0,Low Risk
C001611,14,839.3,0,0,0,0,0.0,0.0,Low Risk
C001612,21,2447.52,0,0,0,0,0.0,0.0,Low Risk
C001613,19,1386.5,0,0,0,0,0.0,0.0,Low Risk
C001614,24,1857.29,0,0,0,0,0.0,0.0,Low Risk
C001615,19,1620.47,0,0,0,0,0.0,0.0,Low Risk
C001616,26,2783.29,0,0,0,0,0.0,0.0,Low Risk
C001617,12,1199.42,0,0,0,0,0.0,0.0,Low Risk
C001618,20,1793.82,0,0,0,0,0.0,0.0,Low Risk
C001619,18,1157.79,0,0,0,0,0.0,0.0,Low Risk
C001620,22,1702.27,0,0,0,0,0.0,0.0,Low Risk
C001621,19,1250.43,0,0,0,0,0.0,0.0,Low Risk
C001622,31,10227.460000000001,1,0,1,1,0.03225806451612903,0.03225806451612903,High Risk (Fraud & Rules)
