card_id,tx_count,total_amount,fraud_tx,velocity_hits,high_amount_hits,any_rule_hits,fraud_rate_card,rule_hit_rate,status,avg_fraud_score,max_fraud_score,tx_count_score,fraud_tx_score,any_rule_hits_score,combined_status
C001820,23,1291.33,0,0,0,0,0.0,0.0,Low Risk,0.001697025692178166,0.00553423600878,23,0,0,Low Risk
C001821,9,544.74,0,0,0,0,0.0,0.0,Low Risk,1.853406054870458e-06,5.974499854462153e-06,9,0,0,Low Risk
C001822,21,1179.3,0,0,0,0,0.0,0.0,Low Risk,0.0007531825871336955,0.0020958288737238,21,0,0,Low Risk
C001823,15,1820.08,0,0,0,0,0.0,0.0,Low Risk,4.02861741654509e-05,0.0001886975470367,15,0,0,Low Risk
C001824,26,2446.19,0,0,0,0,0.0,0.0,Low Risk,0.005440886271018757,0.0285701455667842,26,0,0,Low Risk
C001825,19,1572.0700000000002,0,0,0,0,0.0,0.0,Low Risk,0.0001911923750548304,0.0007392249622867,19,0,0,Low Risk
C001826,20,1313.37,0,0,0,0,0.0,0.0,Low Risk,0.00034391360692505774,0.0013682678510822,20,0,0,Low Risk
C001827,16,1116.15,0,0,0,0,0.0,0.0,Low Risk,5.8990529178283166e-05,0.000358849830355,16,0,0,Low Risk
C001828,17,2294.77,0,0,0,0,0.0,0.0,Low Risk,6.884841486314114e-05,0.0004363939187735,17,0,0,Low Risk
C001829,16,1137.15,0,0,0,0,0.0,0.0,Low Risk,4.2596109897879205e-05,0.0001610976908968,16,0,0,Low Risk
C001830,22,2132.09,0,0,0,0,0.0,0.0,Low Risk,0.0011611304123388968,0.0043283183512581,22,0,0,Low Risk
C001831,16,1243.93,0,0,0,0,0.0,0.0,Low Risk,8.101912081104771e-05,0.0002323826346714,16,0,0,Low Risk
C001832,21,2038.19,0,0,0,0,0.0,0.0,Low Risk,0.0004752204357309586,0.0014879533559736,21,0,0,Low Risk
C001833,18,1590.75,0,0,0,0,0.0,0.0,Low Risk,0.0001396021101128519,0.000383293168708,18,0,0,Low Risk
C001834,21,2236.56,0,0,0,0,0.0,0.0,Low Risk,0.0007053463561589561,0.00492433633703,21,0,0,Low Risk
C001835,20,9254.86,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules),0.050298174069307866,0.9999999997536207,20,1,1,"High Risk (Fraud, Rules & Model)"
C001836,15,2333.63,0,0,0,0,0.0,0.0,Low Risk,2.4860572920795785e-05,0.0001096165920228,15,0,0,Low Risk
C001837,21,7321.28,1,0,1,1,0.0476190476190476,0.0476190476190476,High Risk (Fraud & Rules),0.04793172028085593,0.9999998008236258,21,1,1,"High Risk (Fraud, Rules & Model)"
C001838,21,1379.93,0,0,0,0,0.0,0.0,Low Risk,0.0005281101519718547,0.0019978962894609,21,0,0,Low Risk
C001839,26,1873.49,0,0,0,0,0.0,0.0,Low Risk,0.0057250268990346525,0.0185393300298159,26,0,0,Low Risk
C001840,18,1490.54,0,0,0,0,0.0,0.0,Low Risk,0.0001468750460498758,0.0006420099914132,18,0,0,Low Risk
C001841,18,1766.73,0,0,0,0,0.0,0.0,Low Risk,0.00014908618732203501,0.0004326845659397,18,0,0,Low Risk
C001842,19,1753.56,0,0,0,0,0.0,0.0,Low Risk,0.00019022008915134617,0.0007282398137639,19,0,0,Low Risk
C001843,21,1282.8,0,0,0,0,0.0,0.0,Low Risk,0.00017546495441544214,0.000591084284381,21,0,0,Low Risk
C001844,23,1906.75,0,0,0,0,0.0,0.0,Low Risk,0.00203958470523648,0.0061588334714397,23,0,0,Low Risk
C001845,21,1084.22,0,0,0,0,0.0,0.0,Low Risk,0.0006614593832036718,0.0024182775321529,21,0,0,Low Risk
C001846,15,1305.63,0,0,0,0,0.0,0.0,Low Risk,2.1649546235178738e-05,9.7420131474254e-05,15,0,0,Low Risk
C001847,20,1115.93,0,0,0,0,0.0,0.0,Low Risk,0.0003264325509172223,0.0012949653601364,20,0,0,Low Risk
C001848,28,2720.46,0,0,0,0,0.0,0.0,Low Risk,0.022516039139509388,0.0798562498022562,28,0,0,Low Risk
C001849,20,1899.8,0,0,0,0,0.0,0.0,Low Risk,0.0003748069666558319,0.0014209474992644,20,0,0,Low Risk
C001850,50,4978.08,18,10,0,10,0.36,0.2,High Risk (Fraud & Rules),0.7377253122406598,0.9999906872660256,50,18,10,"High Risk (Fraud, Rules & Model)"
C001851,11,891.8499999999999,0,0,0,0,0.0,0.0,Low Risk,1.6409563788160802e-06,8.896771174103994e-06,11,0,0,Low Risk
C001852,12,770.38,0,0,0,0,0.0,0.0,Low Risk,1.3489886103622802e-05,3.430884797380824e-05,12,0,0,Low Risk
C001853,20,3101.57,0,0,0,0,0.0,0.0,Low Risk,0.010015630918013833,0.1928858058169512,20,0,0,Low Risk
C001854,22,1690.56,0,0,0,0,0.0,0.0,Low Risk,0.0013993637290761985,0.004149425438126,22,0,0,Low Risk
C001855,23,1371.23,0,0,0,0,0.0,0.0,Low Risk,0.0011152192796108548,0.0049072687598416,23,0,0,Low Risk
C001856,15,973.6,0,0,0,0,0.0,0.0,Low Risk,3.5769708756809375e-05,0.0001063363070737,15,0,0,Low Risk
C001857,20,1401.31,0,0,0,0,0.0,0.0,Low Risk,0.00016590377291446205,0.0009925248670602,20,0,0,Low Risk
C001858,19,1735.1699999999998,0,0,0,0,0.0,0.0,Low Risk,0.0004256398011343768,0.0042946825621752,19,0,0,Low Risk
C001859,10,809.36,0,0,0,0,0.0,0.0,Low Risk,3.53307615260195e-06,8.96528832228722e-06,10,0,0,Low Risk
C001860,23,1889.39,0,0,0,0,0.0,0.0,Low Risk,0.0017023875270463262,0.01145884934314,23,0,0,Low Risk
C001861,17,1361.28,0,0,0,0,0.0,0.0,Low Risk,6.893584900689943e-05,0.0002685367609228,17,0,0,Low Risk
C001862,28,2124.88,0,0,0,0,0.0,0.0,Low Risk,0.013123260740138419,0.0520471283395419,28,0,0,Low Risk
C001863,17,1726.41,0,0,0,0,0.0,0.0,Low Risk,9.837835234113507e-05,0.0003570710755711,17,0,0,Low Risk
C001864,16,1325.53,0,0,0,0,0.0,0.0,Low Risk,3.714740202253891e-05,0.0001474204768343,16,0,0,Low Risk
C001865,22,2082.32,0,0,0,0,0.0,0.0,Low Risk,0.001273133656487531,0.007377724149609,22,0,0,Low Risk
C001866,25,1408.55,0,0,0,0,0.0,0.0,Low Risk,0.002558433540748439,0.0158370713793804,25,0,0,Low Risk
C001867,18,1477.3000000000002,0,0,0,0,0.0,0.0,Low Risk,0.00018378936110796236,0.000498337672505,18,0,0,Low Risk
C001868,16,1161.56,0,0,0,0,0.0,0.0,Low Risk,7.590475400106724e-05,0.0002856212432034,16,0,0,Low Risk
C001869,21,2524.69,0,0,0,0,0.0,0.0,Low Risk,0.0005830516496148166,0.0028622589602266,21,0,0,Low Risk
C001870,21,1823.26,0,0,0,0,0.0,0.0,Low Risk,0.0006633725359437425,0.0021694795037671,21,0,0,Low Risk
C001871,18,1485.33,0,0,0,0,0.0,0.0,Low Risk,0.0001778422793998957,0.0005704706268974,18,0,0,Low Risk
C001872,21,2718.91,0,0,0,0,0.0,0.0,Low Risk,0.0007900886574142245,0.0085851302926281,21,0,0,Low Risk
C001873,25,2749.91,0,0,0,0,0.0,0.0,Low Risk,0.0030246566125738893,0.0210274148946938,25,0,0,Low Risk
C001874,19,846.73,0,0,0,0,0.0,0.0,Low Risk,0.00023285391641126278,0.0008358869323773,19,0,0,Low Risk
C001875,20,1198.67,0,0,0,0,0.0,0.0,Low Risk,0.0005922411539739864,0.0013859759370096,20,0,0,Low Risk
C001876,19,1569.64,0,0,0,0,0.0,0.0,Low Risk,0.000254043164964206,0.0006785866961244,19,0,0,Low Risk
C001877,18,2862.02,0,0,0,0,0.0,0.0,Low Risk,0.00020168286141608084,0.0011077603128225,18,0,0,Low Risk
C001878,24,2049.45,0,0,0,0,0.0,0.0,Low Risk,0.0026742742386633143,0.0109541025368634,24,0,0,Low Risk
C001879,22,1328.83,0,0,0,0,0.0,0.0,Low Risk,0.00111794224377906,0.0036639548610161,22,0,0,Low Risk
C001880,25,2014.83,0,0,0,0,0.0,0.0,Low Risk,0.00720481983948072,0.0431973300146258,25,0,0,Low Risk
C001881,22,1669.67,0,0,0,0,0.0,0.0,Low Risk,0.0008087317456342796,0.0040465451768409,22,0,0,Low Risk
C001882,18,1360.34,0,0,0,0,0.0,0.0,Low Risk,0.0001313810009377457,0.0004994148106895,18,0,0,Low Risk
C001883,26,2227.73,0,0,0,0,0.0,0.0,Low Risk,0.008252935337121832,0.0283129141944791,26,0,0,Low Risk
C001884,16,1690.63,0,0,0,0,0.0,0.0,Low Risk,6.781784340220257e-05,0.0001962324056018,16,0,0,Low Risk
C001885,17,1153.12,0,0,0,0,0.0,0.0,Low Risk,0.00011397460128722506,0.0004415565370148,17,0,0,Low Risk
C001886,15,1890.65,0,0,0,0,0.0,0.0,Low Risk,2.4189728473390583e-05,0.0001453443616749,15,0,0,Low Risk
C001887,29,2648.39,0,0,0,0,0.0,0.0,Low Risk,0.038108697973823616,0.1941806639462335,29,0,0,Low Risk
C001888,19,10436.02,1,0,1,1,0.0526315789473684,0.0526315789473684,High Risk (Fraud & Rules),0.05266547899459902,0.9999999999978986,19,1,1,"High Risk (Fraud, Rules & Model)"
C001889,15,916.16,0,0,0,0,0.0,0.0,Low Risk,2.2719409869783543e-05,9.091092777278196e-05,15,0,0,Low Risk
C001890,15,1205.36,0,0,0,0,0.0,0.0,Low Risk,4.851827500466436e-05,0.0001373805422474,15,0,0,Low Risk
C001891,21,1239.21,0,0,0,0,0.0,0.0,Low Risk,0.0006547484649099358,0.0024866110971085,21,0,0,Low Risk
C001892,29,1981.37,0,0,0,0,0.0,0.0,Low Risk,0.0216186730450307,0.0621987708692076,29,0,0,Low Risk
C001893,24,2383.11,0,0,0,0,0.0,0.0,Low Risk,0.0011077492775944727,0.006388582264783,24,0,0,Low Risk
C001894,14,1203.09,0,0,0,0,0.0,0.0,Low Risk,2.9824227792825575e-05,7.015130770356437e-05,14,0,0,Low Risk
C001895,21,2135.2,0,0,0,0,0.0,0.0,Low Risk,0.0004932384024733653,0.0026690129889929,21,0,0,Low Risk
C001896,22,1399.76,0,0,0,0,0.0,0.0,Low Risk,0.0008880913688629636,0.0035161921402138,22,0,0,Low Risk
C001897,18,1459.41,0,0,0,0,0.0,0.0,Low Risk,0.00011343063133199851,0.0004136541407054,18,0,0,Low Risk
C001898,13,681.01,0,0,0,0,0.0,0.0,Low Risk,1.1889322981359701e-05,3.997856162243993e-05,13,0,0,Low Risk
C001899,26,1523.1799999999998,0,0,0,0,0.0,0.0,Low Risk,0.0053808348155421504,0.0217987416431464,26,0,0,Low Risk
C001900,24,1633.5,0,0,0,0,0.0,0.0,Low Risk,0.0029339081272989113,0.0078552822705745,24,0,0,Low Risk
C001901,25,1962.42,0,0,0,0,0.0,0.0,Low Risk,0.003925154615605578,0.0199841434326114,25,0,0,Low Risk
C001902,19,2027.03,0,0,0,0,0.0,0.0,Low Risk,0.00014562475539515223,0.0006818137969556,19,0,0,Low Risk
C001903,20,2015.7,0,0,0,0,0.0,0.0,Low Risk,0.00021091622053055807,0.001202147057164,20,0,0,Low Risk
C001904,15,750.45,0,0,0,0,0.0,0.0,Low Risk,5.3312093982160894e-05,0.0001414711085732,15,0,0,Low Risk
C001905,15,985.67,0,0,0,0,0.0,0.0,Low Risk,4.1702901376183594e-05,0.0001056786441369,15,0,0,Low Risk
C001906,24,2526.19,0,0,0,0,0.0,0.0,Low Risk,0.005104528682326797,0.0514664269919379,24,0,0,Low Risk
C001907,22,2587.49,0,0,0,0,0.0,0.0,Low Risk,0.0009206402915333499,0.0034792018513544,22,0,0,Low Risk
C001908,25,2232.6,0,0,0,0,0.0,0.0,Low Risk,0.004118332370113209,0.0155269642744508,25,0,0,Low Risk
C001909,19,1223.48,0,0,0,0,0.0,0.0,Low Risk,0.00028327541112508476,0.0014127561828594,19,0,0,Low Risk
C001910,23,1171.42,0,0,0,0,0.0,0.0,Low Risk,0.001094588443995093,0.0053105402031971,23,0,0,Low Risk
C001911,20,2424.52,0,0,0,0,0.0,0.0,Low Risk,0.0004126973329853726,0.001274484149146,20,0,0,Low Risk
C001912,21,1583.8000000000002,0,0,0,0,0.0,0.0,Low Risk,0.0005668504251009763,0.0019022768661975,21,0,0,Low Risk
C001913,21,1344.61,0,0,0,0,0.0,0.0,Low Risk,0.000484243116714303,0.0025369561608578,21,0,0,Low Risk
C001914,17,7444.269999999999,1,0,1,1,0.0588235294117647,0.0588235294117647,High Risk (Fraud & Rules),0.05884146436479001,0.9999999103195598,17,1,1,"High Risk (Fraud, Rules & Model)"
C001915,18,1114.95,0,0,0,0,0.0,0.0,Low Risk,0.00019636795290390108,0.0005732827852155,18,0,0,Low Risk
C001916,17,1370.27,0,0,0,0,0.0,0.0,Low Risk,9.528758541096678e-05,0.0005222704560883,17,0,0,Low Risk
C001917,14,908.56,0,0,0,0,0.0,0.0,Low Risk,2.557974246718754e-05,9.407309742355295e-05,14,0,0,Low Risk
C001918,17,969.69,0,0,0,0,0.0,0.0,Low Risk,8.880720971028117e-05,0.0002621649928324,17,0,0,Low Risk
C001919,14,1315.53,0,0,0,0,0.0,0.0,Low Risk,4.6208082712336616e-06,2.7427691521485253e-05,14,0,0,Low Risk
C001920,26,1974.27,0,0,0,0,0.0,0.0,Low Risk,0.005475169224919822,0.0494895702380525,26,0,0,Low Risk
C001921,11,1034.03,0,0,0,0,0.0,0.0,Low Risk,7.63658599173708e-06,3.620727897679277e-05,11,0,0,Low Risk
C001922,23,2425.05,0,0,0,0,0.0,0.0,Low Risk,0.0017952399257305002,0.0117905693684339,23,0,0,Low Risk
C001923,22,1032.76,0,0,0,0,0.0,0.0,Low Risk,0.0004858309660957871,0.0033101630593711,22,0,0,Low Risk
C001924,21,1292.02,0,0,0,0,0.0,0.0,Low Risk,0.0004931610417197184,0.0017712321539261,21,0,0,Low Risk
C001925,16,1021.92,0,0,0,0,0.0,0.0,Low Risk,5.72066201562917e-05,0.0001927777893459,16,0,0,Low Risk
C001926,18,1644.43,0,0,0,0,0.0,0.0,Low Risk,0.00010425341908953371,0.0006433339140033,18,0,0,Low Risk
C001927,20,1385.09,0,0,0,0,0.0,0.0,Low Risk,0.0004950281132451158,0.0016056235051785,20,0,0,Low Risk
C001928,18,2157.92,0,0,0,0,0.0,0.0,Low Risk,0.0001496555825045459,0.0012771763273917,18,0,0,Low Risk
C001929,19,1716.98,0,0,0,0,0.0,0.0,Low Risk,0.00020840934811270961,0.0009048891244663,19,0,0,Low Risk
C001930,17,1465.78,0,0,0,0,0.0,0.0,Low Risk,5.48057616292312e-05,0.0002715383143073,17,0,0,Low Risk
C001931,25,2197.04,0,0,0,0,0.0,0.0,Low Risk,0.0036945282538456653,0.0149523305954771,25,0,0,Low Risk
C001932,13,682.34,0,0,0,0,0.0,0.0,Low Risk,2.166521359766055e-05,4.151076284793103e-05,13,0,0,Low Risk
C001933,34,3429.27,0,0,0,0,0.0,0.0,Low Risk,0.1855797114513005,0.5330398332102214,34,0,0,Medium Risk
C001934,25,1614.69,0,0,0,0,0.0,0.0,Low Risk,0.004406600406802433,0.0119990404045243,25,0,0,Low Risk
C001935,28,24845.85,2,0,2,2,0.0714285714285714,0.0714285714285714,High Risk (Fraud & Rules),0.1452808348255312,1.0,28,2,2,"High Risk (Fraud, Rules & Model)"
C001936,17,989.33,0,0,0,0,0.0,0.0,Low Risk,6.921834159340863e-05,0.0002668901685755,17,0,0,Low Risk
C001937,18,1862.61,0,0,0,0,0.0,0.0,Low Risk,7.86853027652017e-05,0.0003846206862268,18,0,0,Low Risk
C001938,16,960.89,0,0,0,0,0.0,0.0,Low Risk,3.146244314241788e-05,0.000135052752175,16,0,0,Low Risk
C001939,12,806.49,0,0,0,0,0.0,0.0,Low Risk,8.989958411005782e-06,2.609669830290205e-05,12,0,0,Low Risk
C001940,20,1328.99,0,0,0,0,0.0,0.0,Low Risk,0.0002752214813365724,0.0012094231003932,20,0,0,Low Risk
C001941,16,1786.32,0,0,0,0,0.0,0.0,Low Risk,5.826413576414809e-05,0.0001701921191905,16,0,0,Low Risk
C001942,25,2493.53,0,0,0,0,0.0,0.0,Low Risk,0.003987243232406305,0.0137505242091612,25,0,0,Low Risk
C001943,20,1383.92,0,0,0,0,0.0,0.0,Low Risk,0.0002701401142209725,0.0010601751596023,20,0,0,Low Risk
C001944,21,974.26,0,0,0,0,0.0,0.0,Low Risk,0.0006496572583718017,0.0022785231253981,21,0,0,Low Risk
C001945,19,902.12,0,0,0,0,0.0,0.0,Low Risk,0.0002694645151941321,0.0008598388194842,19,0,0,Low Risk
C001946,24,1199.62,0,0,0,0,0.0,0.0,Low Risk,0.0024570448318529344,0.0096449866484205,24,0,0,Low Risk
C001947,22,1445.0700000000002,0,0,0,0,0.0,0.0,Low Risk,0.0009732046520184441,0.0038409447268665,22,0,0,Low Risk
C001948,20,1783.19,0,0,0,0,0.0,0.0,Low Risk,0.0002719413667486147,0.0011054615859744,20,0,0,Low Risk
C001949,23,2034.7,0,0,0,0,0.0,0.0,Low Risk,0.001399384656958245,0.0042246277290875,23,0,0,Low Risk
C001950,25,2749.28,0,0,0,0,0.0,0.0,Low Risk,0.004084935554447163,0.0428197003915988,25,0,0,Low Risk
C001951,27,2693.35,0,0,0,0,0.0,0.0,Low Risk,0.012254790849264426,0.0453626453055032,27,0,0,Low Risk
C001952,22,1933.18,0,0,0,0,0.0,0.0,Low Risk,0.0011448295131051393,0.0037175519679278,22,0,0,Low Risk
C001953,26,2259.7200000000003,0,0,0,0,0.0,0.0,Low Risk,0.004925114714823748,0.0274700043416954,26,0,0,Low Risk
C001954,26,1676.8200000000002,0,0,0,0,0.0,0.0,Low Risk,0.005373491633691139,0.0191955406302081,26,0,0,Low Risk
C001955,20,1168.68,0,0,0,0,0.0,0.0,Low Risk,0.0003287542434104028,0.0016851545134891,20,0,0,Low Risk
C001956,25,1881.21,0,0,0,0,0.0,0.0,Low Risk,0.0048497207714946105,0.0323384759751988,25,0,0,Low Risk
C001957,23,7306.78,1,0,1,1,0.0434782608695652,0.0434782608695652,High Risk (Fraud & Rules),0.04471472648940043,0.99999973042964,23,1,1,"High Risk (Fraud, Rules & Model)"
C001958,27,2177.46,0,0,0,0,0.0,0.0,Low Risk,0.009326855110769798,0.0434797935579482,27,0,0,Low Risk
C001959,17,1488.82,0,0,0,0,0.0,0.0,Low Risk,8.552317992923243e-05,0.0003770595114376,17,0,0,Low Risk
C001960,17,1234.45,0,0,0,0,0.0,0.0,Low Risk,8.651059590763478e-05,0.0003149226939303,17,0,0,Low Risk
C001961,21,2469.94,0,0,0,0,0.0,0.0,Low Risk,0.0008590127633134411,0.0035111711292477,21,0,0,Low Risk
C001962,16,866.68,0,0,0,0,0.0,0.0,Low Risk,5.554338043007849e-05,0.0002380862095582,16,0,0,Low Risk
C001963,19,1029.75,0,0,0,0,0.0,0.0,Low Risk,0.00019411487494962822,0.00076626793379,19,0,0,Low Risk
C001964,23,2528.36,0,0,0,0,0.0,0.0,Low Risk,0.0010843431218231874,0.0043764522271492,23,0,0,Low Risk
C001965,16,1512.43,0,0,0,0,0.0,0.0,Low Risk,2.6139336471964137e-05,9.904763287328808e-05,16,0,0,Low Risk
C001966,24,1333.68,0,0,0,0,0.0,0.0,Low Risk,0.0026753572109796935,0.0070560945120276,24,0,0,Low Risk
C001967,24,1445.28,0,0,0,0,0.0,0.0,Low Risk,0.0020922835587081517,0.0104487131181595,24,0,0,Low Risk
C001968,26,2315.22,0,0,0,0,0.0,0.0,Low Risk,0.008552728287306306,0.0346487017176147,26,0,0,Low Risk
C001969,29,3571.9500000000003,0,0,0,0,0.0,0.0,Low Risk,0.026884389739295106,0.0839018938275221,29,0,0,Low Risk
C001970,27,2262.23,0,0,0,0,0.0,0.0,Low Risk,0.013789035001613636,0.0462442199858719,27,0,0,Low Risk
C001971,15,1005.44,0,0,0,0,0.0,0.0,Low Risk,4.909968000009026e-05,0.0001209104954767,15,0,0,Low Risk
C001972,13,1376.72,0,0,0,0,0.0,0.0,Low Risk,1.1292609604459605e-05,5.447880163231209e-05,13,0,0,Low Risk
C001973,20,1684.62,0,0,0,0,0.0,0.0,Low Risk,0.0005872197676026573,0.001310262448456,20,0,0,Low Risk
C001974,10,728.87,0,0,0,0,0.0,0.0,Low Risk,3.2277683104703496e-06,8.176628356877106e-06,10,0,0,Low Risk
C001975,12,955.12,0,0,0,0,0.0,0.0,Low Risk,6.6278283496367745e-06,2.7403917768403e-05,12,0,0,Low Risk
C001976,22,1703.24,0,0,0,0,0.0,0.0,Low Risk,0.0011350319988813176,0.005206997972392,22,0,0,Low Risk
C001977,25,2678.77,0,0,0,0,0.0,0.0,Low Risk,0.005694865105479926,0.0261606021526687,25,0,0,Low Risk
C001978,18,1196.35,0,0,0,0,0.0,0.0,Low Risk,0.0002000213277325462,0.0006164715270345,18,0,0,Low Risk
C001979,16,973.6,0,0,0,0,0.0,0.0,Low Risk,4.857529109756016e-05,0.0002315574865983,16,0,0,Low Risk
C001980,21,1593.71,0,0,0,0,0.0,0.0,Low Risk,0.0007416549472385598,0.002225652503244,21,0,0,Low Risk
C001981,19,1502.1,0,0,0,0,0.0,0.0,Low Risk,0.0002450503059926128,0.0005869538339769,19,0,0,Low Risk
C001982,22,1135.56,0,0,0,0,0.0,0.0,Low Risk,0.0009163134651937687,0.0034817334669214,22,0,0,Low Risk
C001983,22,1448.63,0,0,0,0,0.0,0.0,Low Risk,0.0007958315273628349,0.0029989207493491,22,0,0,Low Risk
C001984,24,1965.7,0,0,0,0,0.0,0.0,Low Risk,0.0031134768204867293,0.0105849048124152,24,0,0,Low Risk
C001985,22,2331.62,0,0,0,0,0.0,0.0,Low Risk,0.0010702380382177476,0.0047419685613053,22,0,0,Low Risk
C001986,19,1142.34,0,0,0,0,0.0,0.0,Low Risk,0.0004043982674024162,0.0008243893123604,19,0,0,Low Risk
C001987,13,1252.23,0,0,0,0,0.0,0.0,Low Risk,1.5412707103436324e-05,5.486995622276628e-05,13,0,0,Low Risk
C001988,19,1879.8,0,0,0,0,0.0,0.0,Low Risk,0.00019842030120363122,0.0009838693798953,19,0,0,Low Risk
C001989,15,731.85,0,0,0,0,0.0,0.0,Low Risk,5.01894661464489e-05,0.0001313618096974,15,0,0,Low Risk
C001990,31,1821.0,0,0,0,0,0.0,0.0,Low Risk,0.05436430224320541,0.1727640692446463,31,0,0,Low Risk
C001991,24,1740.3,0,0,0,0,0.0,0.0,Low Risk,0.0016148003330511255,0.0069847496659782,24,0,0,Low Risk
C001992,18,973.29,0,0,0,0,0.0,0.0,Low Risk,7.765997837276476e-05,0.0004515373787633,18,0,0,Low Risk
C001993,16,1287.11,0,0,0,0,0.0,0.0,Low Risk,7.155132495651595e-05,0.0001638458977606,16,0,0,Low Risk
C001994,20,1789.49,0,0,0,0,0.0,0.0,Low Risk,0.00027849724243857876,0.0011667451783348,20,0,0,Low Risk
C001995,18,1564.47,0,0,0,0,0.0,0.0,Low Risk,9.953621031797898e-05,0.0003329958575723,18,0,0,Low Risk
C001996,27,3197.19,0,0,0,0,0.0,0.0,Low Risk,0.01049647939256174,0.1084267911702761,27,0,0,Low Risk
C001997,16,1508.4299999999998,0,0,0,0,0.0,0.0,Low Risk,7.55012083529884e-05,0.0002221787613967,16,0,0,Low Risk
C001998,25,2173.21,0,0,0,0,0.0,0.0,Low Risk,0.003838045522414124,0.0198253252174822,25,0,0,Low Risk
C001999,24,12002.38,1,0,1,1,0.0416666666666666,0.0416666666666666,High Risk (Fraud & Rules),0.04398713835365941,0.9999999999999872,24,1,1,"High Risk (Fraud, Rules & Model)"
C002000,19,1375.95,0,0,0,0,0.0,0.0,Low Risk,0.00022088239095109378,0.0007700075722089,19,0,0,Low Risk
C002001,21,1193.85,0,0,0,0,0.0,0.0,Low Risk,0.000721858941183712,0.0021277077218118,21,0,0,Low Risk
C002002,19,2008.27,0,0,0,0,0.0,0.0,Low Risk,0.00019926025603094077,0.000737549555024,19,0,0,Low Risk
C002003,26,2663.96,0,0,0,0,0.0,0.0,Low Risk,0.007307436314843139,0.0465294650181216,26,0,0,Low Risk
C002004,24,2207.18,0,0,0,0,0.0,0.0,Low Risk,0.00282283737683829,0.0157066911346453,24,0,0,Low Risk
C002005,19,1764.62,0,0,0,0,0.0,0.0,Low Risk,0.00027456830263488416,0.0009234346833804,19,0,0,Low Risk
C002006,17,1965.75,0,0,0,0,0.0,0.0,Low Risk,8.251240173494057e-05,0.0003214625153516,17,0,0,Low Risk
C002007,20,1825.4,0,0,0,0,0.0,0.0,Low Risk,0.00044059845145672926,0.0017042274974122,20,0,0,Low Risk
C002008,23,1981.04,0,0,0,0,0.0,0.0,Low Risk,0.001909318817619383,0.0060682554355615,23,0,0,Low Risk
C002009,19,1402.3300000000002,0,0,0,0,0.0,0.0,Low Risk,0.00015588818696030175,0.0007863143217707,19,0,0,Low Risk
C002010,21,1207.82,0,0,0,0,0.0,0.0,Low Risk,0.0005608717680833543,0.0017614858984251,21,0,0,Low Risk
C002011,21,9948.77,1,0,1,1,0.0476190476190476,0.0476190476190476,High Risk (Fraud & Rules),0.0478508923523289,0.9999999999827588,21,1,1,"High Risk (Fraud, Rules & Model)"
C002012,23,891.45,0,0,0,0,0.0,0.0,Low Risk,0.0006060266829516962,0.00419780837436,23,0,0,Low Risk
C002013,19,1867.8,0,0,0,0,0.0,0.0,Low Risk,0.0004640003021166144,0.004662776286846,19,0,0,Low Risk
C002014,18,891.86,0,0,0,0,0.0,0.0,Low Risk,0.00018953077344439375,0.0004746948737907,18,0,0,Low Risk
C002015,14,8083.839999999999,1,0,1,1,0.0714285714285714,0.0714285714285714,High Risk (Fraud & Rules),0.07143117617264509,0.9999995597454784,14,1,1,"High Risk (Fraud, Rules & Model)"
C002016,20,908.45,0,0,0,0,0.0,0.0,Low Risk,0.00018332165851587395,0.0010604196873344,20,0,0,Low Risk
C002017,15,897.13,0,0,0,0,0.0,0.0,Low Risk,3.67487341749573e-05,0.0001430244999268,15,0,0,Low Risk
C002018,16,789.62,0,0,0,0,0.0,0.0,Low Risk,5.985406819326484e-05,0.0002617178977762,16,0,0,Low Risk
C002019,22,1449.9299999999998,0,0,0,0,0.0,0.0,Low Risk,0.000944391055169429,0.0034553352589698,22,0,0,Low Risk
C002020,18,939.63,0,0,0,0,0.0,0.0,Low Risk,0.0001708338387900098,0.0007216521857429,18,0,0,Low Risk
C002021,34,3602.32,0,0,0,0,0.0,0.0,Low Risk,0.19015077713491133,0.6673695750441858,34,0,0,Medium Risk
C002022,20,11660.579999999998,1,0,1,1,0.05,0.05,High Risk (Fraud & Rules),0.05017155661679189,0.9999999999997344,20,1,1,"High Risk (Fraud, Rules & Model)"
C002023,22,1641.88,0,0,0,0,0.0,0.0,Low Risk,0.000795094840883976,0.0031338491413187,22,0,0,Low Risk
C002024,24,1946.13,0,0,0,0,0.0,0.0,Low Risk,0.002538705089352555,0.0090069049077022,24,0,0,Low Risk
C002025,17,1954.09,0,0,0,0,0.0,0.0,Low Risk,0.00010651036474151604,0.0004087832627578,17,0,0,Low Risk
C002026,16,1146.49,0,0,0,0,0.0,0.0,Low Risk,6.047246559475352e-05,0.0001819492924092,16,0,0,Low Risk
C002027,12,521.78,0,0,0,0,0.0,0.0,Low Risk,1.183692146204247e-05,3.574632794725784e-05,12,0,0,Low Risk
C002028,21,1840.9,0,0,0,0,0.0,0.0,Low Risk,0.0007366630434909429,0.003932106462574,21,0,0,Low Risk
C002029,14,1184.0,0,0,0,0,0.0,0.0,Low Risk,2.7881938856735783e-05,9.682091013518098e-05,14,0,0,Low Risk
